Season,Round,DayNum,WinnerID,LoserID,WinnerSeed,LoserSeed,SeedDiffAbs,is_upset,SeedMatchup,W_eFG_pct,W_TOV_pct,W_ORB_pct,W_FTRate,W_ThreePtReliance,W_OffEff,W_DefEff,W_NetEff,W_DefFirstRatio,W_Pace,L_eFG_pct,L_TOV_pct,L_ORB_pct,L_FTRate,L_ThreePtReliance,L_OffEff,L_DefEff,L_NetEff,L_DefFirstRatio,L_Pace,W_RecentMomentum,W_FullSeasonWinPct,L_RecentMomentum,L_FullSeasonWinPct,W_MasseyVsSeedGap,W_MasseyImpliedSeed,L_MasseyVsSeedGap,L_MasseyImpliedSeed,Diff_eFG_pct,Diff_TOV_pct,Diff_ORB_pct,Diff_FTRate,Diff_ThreePtReliance,Diff_OffEff,Diff_DefEff,Diff_NetEff,Diff_DefFirstRatio,Diff_Pace,Diff_RecentMomentum,Diff_FullSeasonWinPct,Diff_MasseyVsSeedGap,Diff_MasseyImpliedSeed
2010,Round of 64,136,1330,1323,11,6,5,1,6v11,0.4885204081632653,0.16383933952030855,0.38813813813813813,0.30153061224489797,0.25357142857142856,107.5047290843369,90.97634521379207,16.52838387054483,0.8462543554006968,62.815294117647056,0.5409186906019008,0.13685634749070777,0.3184818481848185,0.39123548046462514,0.3416050686378036,118.13686510003929,107.03154277148627,11.105322328553015,0.9059961315280465,64.35705882352943,0.03529411764705892,0.7647058823529411,-0.07647058823529418,0.6764705882352942,7.849105793429146,3.1508942065708543,2.5343559502012925,3.4656440497987075,-0.05239828243863548,0.026982992029600777,0.06965628995331963,-0.08970486821972717,-0.08803364006637504,-10.632136015702386,-16.0551975576942,5.423061541991814,-0.059741776127349655,-1.5417647058823718,0.1117647058823531,0.08823529411764697,5.314749843227854,-0.31474984322785327
2010,Round of 64,136,1388,1350,10,7,3,1,7v10,0.5566091954022988,0.14766990624678045,0.29545454545454547,0.32068965517241377,0.3563218390804598,117.80300387693477,99.06614708432583,18.736856792608933,0.8409475465313028,66.89133333333332,0.5095238095238095,0.15052191410425705,0.2727272727272727,0.32645502645502644,0.36137566137566135,105.19547784465362,94.47946991480775,10.716007929845873,0.898132427843803,65.87176470588236,-0.033333333333333326,0.8333333333333334,0.03529411764705892,0.7647058823529411,7.570856984584399,2.429143015415601,3.915720996065634,3.084279003934366,0.047085385878489316,-0.0028520078574766072,0.022727272727272763,-0.005765371282612675,-0.005053822295201571,12.607526032281143,4.586677169518083,8.02084886276306,-0.05718488131250021,1.0195686274509654,-0.06862745098039225,0.06862745098039225,3.655135988518765,-0.6551359885187651
2010,Round of 64,136,1397,1361,6,11,5,0,6v11,0.5023065094823168,0.16201266442246376,0.3193069306930693,0.3603280369041517,0.31727319323423886,105.28778661675247,92.85256243609075,12.43522418066172,0.8818930041152263,69.93818181818182,0.5203106332138591,0.17527167109018982,0.3563922942206655,0.4103942652329749,0.3070489844683393,109.16281603745031,97.5100385399221,11.652777497528206,0.893253234750462,63.947096774193554,-0.05757575757575761,0.7575757575757576,0.15806451612903227,0.7419354838709677,4.2173168090950846,1.782683190904916,7.545002872678761,3.4549971273212394,-0.018004123731542254,-0.013259006667726059,-0.03708536352759617,-0.05006622832882318,0.010224208765899578,-3.8750294206978424,-4.657476103831357,0.7824466831335144,-0.011360230635235724,5.991085043988264,-0.2156402737047899,0.01564027370478982,-3.327686063583676,-1.6723139364163235
2010,Round of 64,136,1437,1352,2,15,13,0,2v15,0.5295874049945711,0.16296070667072798,0.3435177539223782,0.43973941368078173,0.34473398479913137,115.32429606662579,101.80444893103075,13.519847135595043,0.8827667057444315,71.57935483870968,0.49034749034749037,0.18629691023400982,0.33640939597315433,0.4594594594594595,0.290126861555433,102.60454297143463,98.37524450631753,4.229298465117097,0.9587805925289824,66.76117647058823,-0.37419354838709673,0.7741935483870968,0.0235294117647058,0.6764705882352942,0.7378299999585098,1.2621700000414902,5.1746186440468165,9.825381355953184,0.039239914647080765,-0.023336203563281838,0.007108357949223876,-0.019720045778677753,0.054607123243698374,12.719753095191166,3.4292044247132196,9.290548670477946,-0.0760138867845509,4.818178368121451,-0.39772296015180253,0.0977229601518026,-4.436788644088306,-8.563211355911694
2010,Round of 64,136,1448,1400,9,8,1,1,8v9,0.4743515850144092,0.17682897423119584,0.34954657873042044,0.41037463976945243,0.23170028818443805,102.57901880938532,96.22842738025984,6.350591429125473,0.9380907372400755,71.13103448275861,0.5134035423647678,0.15720254811973422,0.35442127965492454,0.4044997606510292,0.2594542843465773,110.72747247300995,94.99186374036661,15.735608732643342,0.8578888474449832,73.37151515151513,-0.15517241379310343,0.6551724137931034,-0.2272727272727273,0.7272727272727273,6.715421097795669,2.28457890220433,6.7548838302272625,1.2451161697727378,-0.0390519573503586,0.01962642611146162,-0.004874700924504094,0.005874879118423215,-0.02775399616213925,-8.148453663624636,1.2365636398932338,-9.38501730351787,0.08020188979509235,-2.2404806687565184,0.07210031347962387,-0.07210031347962387,-0.03946273243159304,1.0394627324315924
2010,Round of 64,136,1449,1266,11,6,5,1,6v11,0.4941031941031941,0.1489481857969787,0.35201262825572216,0.4201474201474201,0.25847665847665846,110.24855123438182,96.64020366462333,13.608347569758493,0.8765666540068362,72.37090909090908,0.524741707449701,0.13805424719831086,0.32221163012392756,0.35073409461663946,0.35073409461663946,112.81296575772637,99.2679108744763,13.545054883250074,0.8799335272122975,64.65515151515149,0.07272727272727275,0.7272727272727273,0.033333333333333326,0.6666666666666666,8.1285405663256,2.8714594336743984,3.207533424934611,2.792466575065389,-0.030638513346506857,0.01089393859866783,0.029800998131794598,0.06941332553078067,-0.092257436139981,-2.5644145233445528,-2.6277072098529715,0.06329268650841868,-0.0033668732054612516,7.715757575757593,0.039393939393939426,0.06060606060606066,4.92100714139099,0.07899285860900918
2010,Round of 64,137,1143,1257,8,9,1,0,8v9,0.5336962156557802,0.15092843857669908,0.3211864406779661,0.35199585277345774,0.30171073094867806,115.04480174556899,100.91570833258811,14.129093412980879,0.8771861640108822,67.77333333333334,0.515,0.16578098741881273,0.3923728813559322,0.3636842105263158,0.3989473684210526,112.37867427204561,102.44261465568793,9.936059616357682,0.911584117887843,67.934375,0.10303030303030303,0.696969696969697,-0.025000000000000022,0.625,5.71097456131969,2.2890254386803104,6.275828569103795,2.724171430896205,0.01869621565578017,-0.01485254884211365,-0.07118644067796609,-0.011688357752858036,-0.09723663747237454,2.6661274735233746,-1.5269063230998228,4.193033796623197,-0.03439795387696076,-0.1610416666666623,0.12803030303030305,0.07196969696969702,-0.5648540077841053,-0.4351459922158947
2010,Round of 64,137,1165,1396,12,5,7,1,5v12,0.5642286416717885,0.1621893274853801,0.30721649484536084,0.28887523048555624,0.3988936693300553,115.28779641655913,98.99942884944895,16.288367567110186,0.8587155963302753,65.20413793103448,0.4886243386243386,0.1437477791775689,0.2973830293417922,0.27724867724867724,0.3111111111111111,104.76768903735201,90.58039781354393,14.187291223808089,0.8645833333333333,61.98588235294115,0.037931034482758696,0.8620689655172413,0.1470588235294118,0.8529411764705882,8.84681434600365,3.153185653996349,3.037012060262453,1.962987939737547,0.07560430304744992,0.018441548307811195,0.009833465503568617,0.011626553236879,0.0877825582189442,10.520107379207118,8.419031035905022,2.101076343302097,-0.005867737003057982,3.218255578093334,-0.1091277890466531,0.009127789046653123,5.809802285741197,1.1901977142588023
2010,Round of 64,137,1181,1115,1,16,15,0,1v16,0.5029311187103078,0.1366377004381082,0.3742469879518072,0.3790913531998046,0.32828529555446995,116.74711104847803,92.39360202931229,24.35350901916574,0.7913994718973971,66.78588235294117,0.450029744199881,0.20955444549264626,0.3295175797219951,0.4913741820345033,0.25639500297441997,94.71681464732805,95.13042519163953,-0.4136105443114815,1.0043668122270744,67.99875000000002,0.04705882352941182,0.8529411764705882,0.36875,0.53125,-0.045854573630816464,1.0458545736308165,3.9966414155617223,12.003358584438278,0.05290137451042681,-0.07291674505453807,0.04472940822981214,-0.1122828288346987,0.07189029258004997,22.030296401149982,-2.7368231623272408,24.767119563477223,-0.21296734032967723,-1.212867647058843,-0.3216911764705882,0.3216911764705882,-4.042495989192538,-10.957504010807462
2010,Round of 64,137,1210,1329,10,7,3,1,7v10,0.506282722513089,0.1950354609929078,0.34036144578313254,0.3743455497382199,0.28272251308900526,103.52584901579061,94.35431537962361,9.171533636166998,0.9114082741328875,70.04545454545455,0.523390203632361,0.16169786733623623,0.28125,0.36653824986241057,0.4193725921849202,108.48243205021761,99.40421338831966,9.07821866189795,0.9163162321278384,68.501875,-0.13636363636363635,0.6363636363636364,-0.08750000000000002,0.6875,7.549248738932654,2.450751261067346,4.342190870909704,2.657809129090296,-0.01710748111927196,0.03333759365667158,0.059111445783132543,0.007807299875809304,-0.13665007909591492,-4.956583034426998,-5.049898008696047,0.09331497426904889,-0.004907957994950918,1.5435795454545485,-0.04886363636363633,-0.051136363636363646,3.2070578680229502,-0.20705786802295023
2010,Round of 64,137,1211,1199,8,9,1,0,8v9,0.5439010017678255,0.16397823340783207,0.2789115646258503,0.4926340601060695,0.27754861520329993,111.6355561336839,97.74498964014604,13.890566493537861,0.8755722014148981,69.4367741935484,0.5086567164179104,0.20963008352952558,0.33502968617472434,0.3874626865671642,0.3205970149253731,101.8635805312452,89.48449255335483,12.379087977890379,0.8784738577484691,67.23096774193547,-0.006451612903225712,0.8064516129032258,-0.10967741935483877,0.7096774193548387,5.815390868149476,2.1846091318505243,6.7320186010343095,2.2679813989656905,0.03524428534991508,-0.04565185012169351,-0.05611812154887402,0.10517137353890532,-0.043048399722073194,9.771975602438701,8.260497086791219,1.5114785156474824,-0.002901656333570979,2.205806451612929,0.10322580645161306,0.09677419354838701,-0.9166277328848338,-0.08337226711516621
2010,Round of 64,137,1268,1222,4,13,9,0,4v13,0.519438444924406,0.14329876988471693,0.3278260869565217,0.3390928725701944,0.2451403887688985,112.60322751723618,96.64557921054627,15.957648306689904,0.8582842724978974,70.39466666666665,0.48132780082987553,0.10699718504050096,0.3759929390997352,0.3333333333333333,0.3550023052097741,110.55289197184537,105.32490054065082,5.227991431194553,0.952710495963091,71.29454545454544,0.06666666666666676,0.7333333333333333,0.054545454545454564,0.5454545454545454,1.3388441311812778,2.6611558688187222,7.09789442302033,5.90210557697967,0.03811064409453052,0.03630158484421597,-0.04816685214321348,0.0057595392368610665,-0.10986191644087562,2.0503355453908085,-8.679321330104543,10.729656875495351,-0.09442622346519358,-0.8998787878787908,0.0121212121212122,0.18787878787878787,-5.759050291839053,-3.2409497081609477
2010,Round of 64,137,1277,1308,5,12,7,0,5v12,0.5153930731170973,0.17553050086787908,0.3466773418734988,0.3622869708631116,0.2523364485981308,109.85790324562979,96.33838503209704,13.519518213532749,0.8769363166953529,66.108125,0.5342720510095643,0.1582618025751073,0.29365079365079366,0.3799149840595112,0.3873538788522848,109.70677893559969,109.00800964301625,0.6987692925834352,0.9936305732484076,71.554375,-0.25,0.75,0.043749999999999956,0.65625,3.2269170922063717,1.7730829077936285,5.204411092773701,6.795588907226299,-0.018878977892467064,0.017268698292771778,0.05302654822270514,-0.01762801319639956,-0.13501743025415397,0.15112431003009874,-12.669624610919215,12.820748920949313,-0.11669425655305476,-5.446249999999992,-0.29374999999999996,0.09375,-1.9774940005673294,-5.022505999432671
2010,Round of 64,137,1281,1155,10,7,3,1,7v10,0.5032745591939547,0.15444015444015444,0.3666077738515901,0.3350125944584383,0.3340050377833753,109.00881908576649,92.49499314851904,16.513825937247447,0.848509266720387,71.15249999999999,0.509641873278237,0.17992646483611047,0.35356200527704484,0.3526170798898072,0.334435261707989,105.7413061285278,92.10477325191748,13.636532876610318,0.8710387323943662,69.3109677419355,-0.08750000000000002,0.6875,-0.07741935483870965,0.6774193548387096,7.5576493098229545,2.4423506901770455,4.980975616730401,2.0190243832695995,-0.006367314084282261,-0.02548631039595603,0.013045768574545258,-0.017604485431368888,-0.00043022392461367076,3.2675129572386936,0.39021989660156464,2.877293060637129,-0.022529465673979288,1.8415322580644897,-0.01008064516129037,0.01008064516129037,2.5766736930925536,0.423326306907446
2010,Round of 64,137,1326,1364,2,15,13,0,2v15,0.5639281828073993,0.15328629899189375,0.27152899824253074,0.35690968443960824,0.34929270946681173,114.64285389849293,94.52130703754509,20.121546860947845,0.8244849445324881,64.7535294117647,0.5128022759601707,0.20371761171610964,0.27153762268266085,0.4694167852062589,0.3613086770981508,100.73152811644819,98.33569367393224,2.395834442515948,0.976215644820296,67.08071428571431,0.10588235294117654,0.7941176470588235,0.22142857142857142,0.6785714285714286,-0.11231343541960781,2.112313435419608,7.265836914914694,7.734163085085306,0.05112590684722862,-0.05043131272421589,-8.624440130111655e-06,-0.11250710076665066,-0.012015967631339053,13.911325782044742,-3.8143866363871552,17.725712418431897,-0.15173070028780788,-2.327184873949605,-0.11554621848739488,0.11554621848739488,-7.378150350334302,-5.621849649665698
2010,Round of 64,137,1338,1324,3,14,11,0,3v14,0.4961561206386753,0.16505629375862702,0.3308144416456759,0.42637492607924304,0.29154346540508574,108.48028038592894,97.7766272042058,10.70365318172314,0.9013308857273978,62.77062499999999,0.49415515409139216,0.1651866345574955,0.3574363188167625,0.4064824654622742,0.30871413390010627,108.60933128778989,103.55563577294467,5.0536955148452165,0.9534690486082261,69.25625000000001,0.050000000000000044,0.75,0.25,0.75,1.0213264456143882,1.9786735543856118,8.09342998266267,5.90657001733733,0.002000966547283156,-0.00013034079886847794,-0.026621877171086605,0.019892460616968866,-0.017170668495020525,-0.1290509018609498,-5.779008568738874,5.649957666877924,-0.05213816288082829,-6.48562500000002,-0.19999999999999996,0.0,-7.072103537048282,-3.9278964629517183
2010,Round of 64,137,1345,1373,4,13,9,0,4v13,0.4941044357102751,0.1425668589407446,0.3123827392120075,0.39809096013475576,0.3026389668725435,108.04521276595744,92.56268996960488,15.48252279635257,0.8567032967032968,65.8,0.4982305358948433,0.1483657730444363,0.3375494071146245,0.3918099089989889,0.24570273003033366,108.34094765696385,93.7214462863856,14.619501370578249,0.8650602409638555,69.64545454545454,-0.043749999999999956,0.84375,-0.018181818181818188,0.8181818181818182,2.7771722842156965,1.2228277157843035,9.568664531628718,3.4313354683712824,-0.00412610018456816,-0.0057989141036916825,-0.025166667902617013,0.00628105113576688,0.05693623684220983,-0.29573489100640415,-1.1587563167807247,0.8630214257743205,-0.008356944260558663,-3.845454545454544,-0.025568181818181768,0.025568181818181768,-6.7914922474130215,-2.208507752586979
2010,Round of 64,137,1393,1436,1,16,15,0,1v16,0.5734584450402145,0.18194283303449005,0.3177723177723178,0.37372654155495977,0.2991957104557641,115.05666772587647,94.4462097941602,20.61045793171627,0.8208668968162639,70.80750000000002,0.485973597359736,0.17698459715639808,0.3304278922345483,0.506050605060506,0.2761276127612761,105.33750998095937,95.99269964112416,9.344810339835206,0.911286963765098,67.0394117647059,-0.17500000000000004,0.875,0.16470588235294115,0.7352941176470589,-0.04591491455759167,1.0459149145575917,8.655433743459943,7.344566256540057,0.08748484768047848,0.0049582358780919655,-0.012655574462230534,-0.13232406350554626,0.023068097694487977,9.719157744917098,-1.546489846963965,11.265647591881063,-0.09042006694883409,3.7680882352941154,-0.3397058823529412,0.13970588235294112,-8.701348658017535,-6.298651341982465
2010,Round of 64,137,1401,1429,5,12,7,0,5v12,0.4975975975975976,0.15833278068837456,0.32741792369121564,0.4990990990990991,0.34534534534534533,107.95376762560383,98.12645454012086,9.82731308548297,0.9089673913043477,65.97806451612902,0.5549723756906078,0.1414225941422594,0.2892703862660944,0.30386740331491713,0.2972375690607735,118.26595226497804,96.7364831953239,21.52946906965414,0.8179571663920924,62.212121212121225,-0.00967741935483879,0.7096774193548387,0.11212121212121218,0.7878787878787878,2.7702804914245243,2.2297195085754757,8.253160473744416,3.7468395262555845,-0.05737477809301017,0.016910186546115147,0.038147537425121225,0.19523169578418198,0.04810777628457186,-10.312184639374209,1.3899713447969617,-11.70215598417117,0.0910102249122553,3.7659433040077985,-0.12179863147605097,-0.0782013685239491,-5.482879982319892,-1.5171200176801087
2010,Round of 64,137,1452,1288,2,15,13,0,2v15,0.4934963579604579,0.1470387087949665,0.40632411067193674,0.38189386056191466,0.3548387096774194,113.69538324976159,99.3890289621047,14.306354287656887,0.8741694352159468,64.17999999999999,0.4788797061524334,0.15767049133621694,0.38275862068965516,0.44214876033057854,0.2745638200183655,109.48384489194262,100.21159744181067,9.272247450131957,0.9153094462540716,70.10166666666669,-0.018181818181818188,0.8181818181818182,0.050000000000000044,0.75,0.8075182099567337,1.1924817900432663,7.9594621318166805,7.0405378681833195,0.014616651808024461,-0.01063178254125044,0.023565489982281584,-0.06025489976866388,0.08027488965905388,4.2115383578189665,-0.8225684797059643,5.034106837524931,-0.04114001103812481,-5.921666666666695,-0.06818181818181823,0.06818181818181823,-7.151943921859947,-5.848056078140053
2010,Round of 64,137,1458,1459,4,13,9,0,4v13,0.5163934426229508,0.1275462877073207,0.3004975124378109,0.32301153612629024,0.39829993928354585,112.77628032345011,93.90835579514822,18.867924528301884,0.8326959847036328,59.83870967741937,0.49238578680203043,0.15702019398950548,0.3247863247863248,0.4455724760293288,0.3119007332205302,106.33927737839603,95.32256558677993,11.016711791616103,0.8964003511852502,64.91515151515152,-0.041935483870967794,0.7419354838709677,0.24242424242424243,0.7575757575757576,2.3805850578776413,1.6194149421223587,7.226395897981684,5.773604102018316,0.024007655820920404,-0.02947390628218477,-0.024288812348513877,-0.12256093990303857,0.08639920606301565,6.4370029450540756,-1.4142097916317056,7.851212736685781,-0.06370436648161737,-5.076441837732155,-0.2843597262952102,-0.01564027370478982,-4.8458108401040425,-4.1541891598959575
2010,Round of 64,137,1462,1278,6,11,5,0,6v11,0.5253565768621236,0.158493450436138,0.3117692907248636,0.42366613840464873,0.31695721077654515,112.3245614035088,96.92982456140354,15.39473684210526,0.8629441624365483,71.24999999999999,0.5365659777424483,0.16623923092280052,0.3068561872909699,0.34287228404875464,0.31319554848966613,110.52063735499456,97.05664684220378,13.463990512790787,0.8781766841468334,65.97117647058826,0.050000000000000044,0.75,0.08235294117647052,0.6176470588235294,3.6254985725639437,2.3745014274360563,7.994514131353201,3.0054858686467996,-0.011209400880324738,-0.0077457804866625235,0.004913103433893673,0.08079385435589409,0.0037616622868790195,1.803924048514233,-0.1268222808002406,1.9307463293144735,-0.015232521710285107,5.278823529411724,-0.03235294117647047,0.13235294117647056,-4.369015558789258,-0.6309844412107433
