ID,Pred,Team1ID,Team2ID,Team1Name,Team2Name,Team1ELO,Team2ELO,Team1Seed,Team2Seed
2023_3266_3274,0.48031069934368137,3266,3274,Marquette,Miami FL,1719.3910434388056,1681.351650097899,9,9
2023_3266_3343,0.5170385951361078,3266,3343,Marquette,Princeton,1719.3910434388056,1816.719582514641,9,10
2023_3266_3424,0.6197701637839341,3266,3424,Marquette,UNLV,1719.3910434388056,1781.5098532864504,9,11
2023_3195_3266,0.6089445130800373,3266,3195,Marquette,FL Gulf Coast,1719.3910434388056,1836.5510410618815,9,12
2023_3156_3266,0.6757640824689821,3266,3156,Marquette,Cleveland St,1719.3910434388056,1736.7326765943915,9,13
2023_3218_3266,0.7940925109650354,3266,3218,Marquette,Hawaii,1719.3910434388056,1578.9600184597623,9,14
2023_3205_3266,0.7789170036139198,3266,3205,Marquette,Gardner Webb,1719.3910434388056,1677.3755202435086,9,15
2023_3266_3284,0.8625180905279246,3266,3284,Marquette,Monmouth NJ,1719.3910434388056,1515.4270054614776,9,16
2023_3266_3399,0.840303707641038,3266,3399,Marquette,Tennessee Tech,1719.3910434388056,1601.1950436554923,9,16
2023_3266_3439,0.12609994124148827,3266,3439,Marquette,Virginia Tech,1719.3910434388056,1877.0771224285086,9,1
2023_3163_3266,0.14490574509235965,3266,3163,Marquette,Connecticut,1719.3910434388056,1926.504762305338,9,2
2023_3266_3326,0.21347004230597555,3266,3326,Marquette,Ohio St,1719.3910434388056,1808.8412260077441,9,3
2023_3266_3397,0.22772195530278896,3266,3397,Marquette,Tennessee,1719.3910434388056,1787.1506340535723,9,4
2023_3235_3266,0.28067642291641687,3266,3235,Marquette,Iowa St,1719.3910434388056,1792.7485871099263,9,5
2023_3266_3314,0.30930042696245863,3266,3314,Marquette,North Carolina,1719.3910434388056,1745.964248895116,9,6
2023_3124_3266,0.3669339592362382,3266,3124,Marquette,Baylor,1719.3910434388056,1709.7290295199857,9,7
2023_3266_3425,0.41333077156931,3266,3425,Marquette,USC,1719.3910434388056,1666.4430616873983,9,8
2023_3266_3355,0.49392274618148807,3266,3355,Marquette,S Dakota St,1719.3910434388056,1782.9702056641402,9,9
2023_3104_3266,0.4598243350347895,3266,3104,Marquette,Alabama,1719.3910434388056,1663.8092371165892,9,10
2023_3266_3345,0.5558801685666108,3266,3345,Marquette,Purdue,1719.3910434388056,1629.805418842588,9,11
2023_3266_3385,0.5532428120469117,3266,3385,Marquette,St John's,1719.3910434388056,1645.2328828958891,9,11
2023_3266_3405,0.6534788237785465,3266,3405,Marquette,Toledo,1719.3910434388056,1813.7407826360668,9,12
2023_3266_3387,0.7331231967582659,3266,3387,Marquette,St Louis,1719.3910434388056,1605.9385038294836,9,13
2023_3241_3266,0.7615504312779169,3266,3241,Marquette,James Madison,1719.3910434388056,1678.2498124691901,9,14
2023_3266_3436,0.7912334689917274,3266,3436,Marquette,Vermont,1719.3910434388056,1639.2393495950207,9,15
2023_3151_3266,0.8563012068685618,3266,3151,Marquette,Chattanooga,1719.3910434388056,1510.9961838972956,9,16
2023_3228_3452,0.5073372909984011,3452,3228,West Virginia,Illinois,1665.0724564337702,1603.7412667052643,10,11
2023_3280_3452,0.46708932166904393,3452,3280,West Virginia,Mississippi St,1665.0724564337702,1648.6825811607623,10,11
2023_3339_3452,0.6218666975592637,3452,3339,West Virginia,Portland,1665.0724564337702,1697.49527781994,10,12
2023_3170_3452,0.6679508762334949,3452,3170,West Virginia,CS Sacramento,1665.0724564337702,1613.0365458577303,10,13
2023_3381_3452,0.7198482290878252,3452,3381,West Virginia,Southern Utah,1665.0724564337702,1639.701958180419,10,14
2023_3221_3452,0.7880817699696283,3452,3221,West Virginia,Holy Cross,1665.0724564337702,1629.2629259481291,10,15
2023_3313_3452,0.794567305785627,3452,3313,West Virginia,Norfolk St,1665.0724564337702,1602.2116912546117,10,16
2023_3390_3452,0.07494369347268388,3452,3390,West Virginia,Stanford,1665.0724564337702,1908.977300569646,10,1
2023_3234_3452,0.11963844011996728,3452,3234,West Virginia,Iowa,1665.0724564337702,1870.0390816644287,10,2
2023_3181_3452,0.1373561798069154,3452,3181,West Virginia,Duke,1665.0724564337702,1790.301488742785,10,3
2023_3400_3452,0.164945263969689,3452,3400,West Virginia,Texas,1665.0724564337702,1815.9967388701339,10,4
2023_3257_3452,0.2106116783355019,3452,3257,West Virginia,Louisville,1665.0724564337702,1802.6606489162655,10,5
2023_3160_3452,0.2776165588722274,3452,3160,West Virginia,Colorado,1665.0724564337702,1747.8027385138969,10,6
2023_3199_3452,0.31223056894787504,3452,3199,West Virginia,Florida St,1665.0724564337702,1699.7348268401822,10,7
2023_3279_3452,0.34058071177253507,3452,3279,West Virginia,Mississippi,1665.0724564337702,1748.6337804634163,10,8
2023_3211_3452,0.391871072892247,3452,3211,West Virginia,Gonzaga,1665.0724564337702,1827.899035685442,10,9
2023_3208_3452,0.4494649082422257,3452,3208,West Virginia,Georgia,1665.0724564337702,1712.8913313664273,10,10
2023_3292_3452,0.4628815615734476,3452,3292,West Virginia,MTSU,1665.0724564337702,1777.2829997325239,10,11
2023_3179_3452,0.5933492724989915,3452,3179,West Virginia,Drake,1665.0724564337702,1697.4695442261514,10,12
2023_3187_3452,0.6702576504921085,3452,3187,West Virginia,East Carolina,1665.0724564337702,1632.975233621385,10,13
2023_3233_3452,0.695492653645511,3452,3233,West Virginia,Iona,1665.0724564337702,1615.6976357645276,10,14
2023_3368_3452,0.7723343122269373,3452,3368,West Virginia,SE Louisiana,1665.0724564337702,1553.8846780379956,10,15
2023_3357_3452,0.830456439596624,3452,3357,West Virginia,Sacred Heart,1665.0724564337702,1449.4167263331549,10,16
2023_3380_3452,0.8255476692738243,3452,3380,West Virginia,Southern Univ,1665.0724564337702,1517.4087938006023,10,16
2023_3231_3452,0.0777451685878043,3452,3231,West Virginia,Indiana,1665.0724564337702,1868.6504754692617,10,1
2023_3428_3452,0.13369648988817673,3452,3428,West Virginia,Utah,1665.0724564337702,1800.7318318752298,10,2
2023_3261_3452,0.14006718531581508,3452,3261,West Virginia,LSU,1665.0724564337702,1864.3183903367678,10,3
2023_3437_3452,0.17067948970475733,3452,3437,West Virginia,Villanova,1665.0724564337702,1841.7034566384116,10,4
2023_3450_3452,0.22904486549241757,3452,3450,West Virginia,Washington St,1665.0724564337702,1765.8827084988868,10,5
2023_3276_3452,0.2770142837390945,3452,3276,West Virginia,Michigan,1665.0724564337702,1743.5697265353447,10,6
2023_3301_3452,0.2851303784275885,3452,3301,West Virginia,NC State,1665.0724564337702,1769.9034812206935,10,7
2023_3329_3452,0.3502173672224023,3452,3329,West Virginia,Oklahoma St,1665.0724564337702,1661.836187921656,10,8
2023_3274_3452,0.4324582671561821,3452,3274,West Virginia,Miami FL,1665.0724564337702,1681.351650097899,10,9
2023_3343_3452,0.4059359304606915,3452,3343,West Virginia,Princeton,1665.0724564337702,1816.719582514641,10,10
2023_3424_3452,0.5601203257402796,3452,3424,West Virginia,UNLV,1665.0724564337702,1781.5098532864504,10,11
2023_3195_3452,0.5540677105282807,3452,3195,West Virginia,FL Gulf Coast,1665.0724564337702,1836.5510410618815,10,12
2023_3156_3452,0.6024864541267521,3452,3156,West Virginia,Cleveland St,1665.0724564337702,1736.7326765943915,10,13
2023_3218_3452,0.7324745641126589,3452,3218,West Virginia,Hawaii,1665.0724564337702,1578.9600184597623,10,14
2023_3205_3452,0.7337462204958658,3452,3205,West Virginia,Gardner Webb,1665.0724564337702,1677.3755202435086,10,15
2023_3284_3452,0.8244909981312462,3452,3284,West Virginia,Monmouth NJ,1665.0724564337702,1515.4270054614776,10,16
2023_3399_3452,0.8086492458405204,3452,3399,West Virginia,Tennessee Tech,1665.0724564337702,1601.1950436554923,10,16
2023_3439_3452,0.08981299039596365,3452,3439,West Virginia,Virginia Tech,1665.0724564337702,1877.0771224285086,10,1
2023_3163_3452,0.1056917560425852,3452,3163,West Virginia,Connecticut,1665.0724564337702,1926.504762305338,10,2
2023_3326_3452,0.14230210990044223,3452,3326,West Virginia,Ohio St,1665.0724564337702,1808.8412260077441,10,3
2023_3397_3452,0.1748214462725216,3452,3397,West Virginia,Tennessee,1665.0724564337702,1787.1506340535723,10,4
2023_3235_3452,0.22534388271315312,3452,3235,West Virginia,Iowa St,1665.0724564337702,1792.7485871099263,10,5
2023_3314_3452,0.23692341176426862,3452,3314,West Virginia,North Carolina,1665.0724564337702,1745.964248895116,10,6
2023_3124_3452,0.307527628364646,3452,3124,West Virginia,Baylor,1665.0724564337702,1709.7290295199857,10,7
2023_3425_3452,0.36850916098603986,3452,3425,West Virginia,USC,1665.0724564337702,1666.4430616873983,10,8
2023_3355_3452,0.40281610989957883,3452,3355,West Virginia,S Dakota St,1665.0724564337702,1782.9702056641402,10,9
2023_3104_3452,0.40736619979143146,3452,3104,West Virginia,Alabama,1665.0724564337702,1663.8092371165892,10,10
2023_3345_3452,0.4836180249413866,3452,3345,West Virginia,Purdue,1665.0724564337702,1629.805418842588,10,11
2023_3385_3452,0.5122017080149073,3452,3385,West Virginia,St John's,1665.0724564337702,1645.2328828958891,10,11
2023_3405_3452,0.573170120010283,3452,3405,West Virginia,Toledo,1665.0724564337702,1813.7407826360668,10,12
2023_3387_3452,0.6417940186237461,3452,3387,West Virginia,St Louis,1665.0724564337702,1605.9385038294836,10,13
2023_3241_3452,0.7193578318729357,3452,3241,West Virginia,James Madison,1665.0724564337702,1678.2498124691901,10,14
2023_3436_3452,0.755890314605401,3452,3436,West Virginia,Vermont,1665.0724564337702,1639.2393495950207,10,15
2023_3151_3452,0.8241955677094169,3452,3151,West Virginia,Chattanooga,1665.0724564337702,1510.9961838972956,10,16
2023_3228_3280,0.4997987508773804,3228,3280,Illinois,Mississippi St,1603.7412667052643,1648.6825811607623,11,11
2023_3228_3339,0.5985318983158487,3228,3339,Illinois,Portland,1603.7412667052643,1697.49527781994,11,12
2023_3170_3228,0.6607632135247254,3228,3170,Illinois,CS Sacramento,1603.7412667052643,1613.0365458577303,11,13
2023_3228_3381,0.6967438833688862,3228,3381,Illinois,Southern Utah,1603.7412667052643,1639.701958180419,11,14
2023_3221_3228,0.7563501433505968,3228,3221,Illinois,Holy Cross,1603.7412667052643,1629.2629259481291,11,15
2023_3228_3313,0.7671396780277948,3228,3313,Illinois,Norfolk St,1603.7412667052643,1602.2116912546117,11,16
2023_3228_3390,0.05887409913938209,3228,3390,Illinois,Stanford,1603.7412667052643,1908.977300569646,11,1
2023_3228_3234,0.0947255810039644,3228,3234,Illinois,Iowa,1603.7412667052643,1870.0390816644287,11,2
2023_3181_3228,0.1201925547001217,3228,3181,Illinois,Duke,1603.7412667052643,1790.301488742785,11,3
2023_3228_3400,0.1404085094514762,3228,3400,Illinois,Texas,1603.7412667052643,1815.9967388701339,11,4
2023_3228_3257,0.1856315961060816,3228,3257,Illinois,Louisville,1603.7412667052643,1802.6606489162655,11,5
2023_3160_3228,0.2366121743355534,3228,3160,Illinois,Colorado,1603.7412667052643,1747.8027385138969,11,6
2023_3199_3228,0.26865379726148103,3228,3199,Illinois,Florida St,1603.7412667052643,1699.7348268401822,11,7
2023_3228_3279,0.31303589475401594,3228,3279,Illinois,Mississippi,1603.7412667052643,1748.6337804634163,11,8
2023_3211_3228,0.38523738335618757,3228,3211,Illinois,Gonzaga,1603.7412667052643,1827.899035685442,11,9
2023_3208_3228,0.43225584978252485,3228,3208,Illinois,Georgia,1603.7412667052643,1712.8913313664273,11,10
2023_3228_3292,0.4577239811420441,3228,3292,Illinois,MTSU,1603.7412667052643,1777.2829997325239,11,11
2023_3179_3228,0.566929694469871,3228,3179,Illinois,Drake,1603.7412667052643,1697.4695442261514,11,12
2023_3187_3228,0.6499777679537797,3228,3187,Illinois,East Carolina,1603.7412667052643,1632.975233621385,11,13
2023_3228_3233,0.6944202409958011,3228,3233,Illinois,Iona,1603.7412667052643,1615.6976357645276,11,14
2023_3228_3368,0.747646881736751,3228,3368,Illinois,SE Louisiana,1603.7412667052643,1553.8846780379956,11,15
2023_3228_3357,0.8063233840729456,3228,3357,Illinois,Sacred Heart,1603.7412667052643,1449.4167263331549,11,16
2023_3228_3380,0.7878921675945978,3228,3380,Illinois,Southern Univ,1603.7412667052643,1517.4087938006023,11,16
2023_3228_3231,0.06484897490244075,3228,3231,Illinois,Indiana,1603.7412667052643,1868.6504754692617,11,1
2023_3228_3428,0.08999118593210027,3228,3428,Illinois,Utah,1603.7412667052643,1800.7318318752298,11,2
2023_3228_3261,0.125355833130822,3228,3261,Illinois,LSU,1603.7412667052643,1864.3183903367678,11,3
2023_3228_3437,0.14299355358215915,3228,3437,Illinois,Villanova,1603.7412667052643,1841.7034566384116,11,4
2023_3228_3450,0.21011435295918524,3228,3450,Illinois,Washington St,1603.7412667052643,1765.8827084988868,11,5
2023_3228_3276,0.24562375215037083,3228,3276,Illinois,Michigan,1603.7412667052643,1743.5697265353447,11,6
2023_3228_3301,0.2724719180688903,3228,3301,Illinois,NC State,1603.7412667052643,1769.9034812206935,11,7
2023_3228_3329,0.3350231988454695,3228,3329,Illinois,Oklahoma St,1603.7412667052643,1661.836187921656,11,8
2023_3228_3274,0.38072879861840986,3228,3274,Illinois,Miami FL,1603.7412667052643,1681.351650097899,11,9
2023_3228_3343,0.416798130218087,3228,3343,Illinois,Princeton,1603.7412667052643,1816.719582514641,11,10
2023_3228_3424,0.49464288949966434,3228,3424,Illinois,UNLV,1603.7412667052643,1781.5098532864504,11,11
2023_3195_3228,0.48839810883611623,3228,3195,Illinois,FL Gulf Coast,1603.7412667052643,1836.5510410618815,11,12
2023_3156_3228,0.5590294842814469,3228,3156,Illinois,Cleveland St,1603.7412667052643,1736.7326765943915,11,13
2023_3218_3228,0.7062355058168537,3228,3218,Illinois,Hawaii,1603.7412667052643,1578.9600184597623,11,14
2023_3205_3228,0.7050893590822176,3228,3205,Illinois,Gardner Webb,1603.7412667052643,1677.3755202435086,11,15
2023_3228_3284,0.7864921140934686,3228,3284,Illinois,Monmouth NJ,1603.7412667052643,1515.4270054614776,11,16
2023_3228_3399,0.7725064206387262,3228,3399,Illinois,Tennessee Tech,1603.7412667052643,1601.1950436554923,11,16
2023_3228_3439,0.07306776810090705,3228,3439,Illinois,Virginia Tech,1603.7412667052643,1877.0771224285086,11,1
2023_3163_3228,0.08389207360023306,3228,3163,Illinois,Connecticut,1603.7412667052643,1926.504762305338,11,2
2023_3228_3326,0.12536012093995552,3228,3326,Illinois,Ohio St,1603.7412667052643,1808.8412260077441,11,3
2023_3228_3397,0.16183940418395149,3228,3397,Illinois,Tennessee,1603.7412667052643,1787.1506340535723,11,4
2023_3228_3235,0.19368078242519438,3228,3235,Illinois,Iowa St,1603.7412667052643,1792.7485871099263,11,5
2023_3228_3314,0.22133899447663044,3228,3314,Illinois,North Carolina,1603.7412667052643,1745.964248895116,11,6
2023_3124_3228,0.307644477389817,3228,3124,Illinois,Baylor,1603.7412667052643,1709.7290295199857,11,7
2023_3228_3425,0.37436147463568403,3228,3425,Illinois,USC,1603.7412667052643,1666.4430616873983,11,8
2023_3228_3355,0.3669415811801889,3228,3355,Illinois,S Dakota St,1603.7412667052643,1782.9702056641402,11,9
2023_3104_3228,0.42238023186117246,3228,3104,Illinois,Alabama,1603.7412667052643,1663.8092371165892,11,10
2023_3228_3345,0.4845405131578446,3228,3345,Illinois,Purdue,1603.7412667052643,1629.805418842588,11,11
2023_3228_3385,0.5036837220191956,3228,3385,Illinois,St John's,1603.7412667052643,1645.2328828958891,11,11
2023_3228_3405,0.5572030807098765,3228,3405,Illinois,Toledo,1603.7412667052643,1813.7407826360668,11,12
2023_3228_3387,0.6422655378674531,3228,3387,Illinois,St Louis,1603.7412667052643,1605.9385038294836,11,13
2023_3228_3241,0.6662011818861133,3228,3241,Illinois,James Madison,1603.7412667052643,1678.2498124691901,11,14
2023_3228_3436,0.7529502050056414,3228,3436,Illinois,Vermont,1603.7412667052643,1639.2393495950207,11,15
2023_3151_3228,0.7713616985346536,3228,3151,Illinois,Chattanooga,1603.7412667052643,1510.9961838972956,11,16
2023_3280_3339,0.6334403420051951,3280,3339,Mississippi St,Portland,1648.6825811607623,1697.49527781994,11,12
2023_3170_3280,0.6698405538891816,3280,3170,Mississippi St,CS Sacramento,1648.6825811607623,1613.0365458577303,11,13
2023_3280_3381,0.704352282164014,3280,3381,Mississippi St,Southern Utah,1648.6825811607623,1639.701958180419,11,14
2023_3221_3280,0.7460426525249437,3280,3221,Mississippi St,Holy Cross,1648.6825811607623,1629.2629259481291,11,15
2023_3280_3313,0.7789041149880152,3280,3313,Mississippi St,Norfolk St,1648.6825811607623,1602.2116912546117,11,16
2023_3280_3390,0.05082772168915435,3280,3390,Mississippi St,Stanford,1648.6825811607623,1908.977300569646,11,1
2023_3234_3280,0.10254599910849378,3280,3234,Mississippi St,Iowa,1648.6825811607623,1870.0390816644287,11,2
2023_3181_3280,0.11235004934941274,3280,3181,Mississippi St,Duke,1648.6825811607623,1790.301488742785,11,3
2023_3280_3400,0.1398754055086051,3280,3400,Mississippi St,Texas,1648.6825811607623,1815.9967388701339,11,4
2023_3257_3280,0.19235130454876959,3280,3257,Mississippi St,Louisville,1648.6825811607623,1802.6606489162655,11,5
2023_3160_3280,0.27416944471342775,3280,3160,Mississippi St,Colorado,1648.6825811607623,1747.8027385138969,11,6
2023_3199_3280,0.2797349302992866,3280,3199,Mississippi St,Florida St,1648.6825811607623,1699.7348268401822,11,7
2023_3279_3280,0.32942456436403944,3280,3279,Mississippi St,Mississippi,1648.6825811607623,1748.6337804634163,11,8
2023_3211_3280,0.3714188585782983,3280,3211,Mississippi St,Gonzaga,1648.6825811607623,1827.899035685442,11,9
2023_3208_3280,0.492353737894593,3280,3208,Mississippi St,Georgia,1648.6825811607623,1712.8913313664273,11,10
2023_3280_3292,0.44390933811664585,3280,3292,Mississippi St,MTSU,1648.6825811607623,1777.2829997325239,11,11
2023_3179_3280,0.6002888197264094,3280,3179,Mississippi St,Drake,1648.6825811607623,1697.4695442261514,11,12
2023_3187_3280,0.6649448369835878,3280,3187,Mississippi St,East Carolina,1648.6825811607623,1632.975233621385,11,13
2023_3233_3280,0.7124776767467624,3280,3233,Mississippi St,Iona,1648.6825811607623,1615.6976357645276,11,14
2023_3280_3368,0.748757197059627,3280,3368,Mississippi St,SE Louisiana,1648.6825811607623,1553.8846780379956,11,15
2023_3280_3357,0.8033077168728571,3280,3357,Mississippi St,Sacred Heart,1648.6825811607623,1449.4167263331549,11,16
2023_3280_3380,0.7920023250843744,3280,3380,Mississippi St,Southern Univ,1648.6825811607623,1517.4087938006023,11,16
2023_3231_3280,0.06177899855773612,3280,3231,Mississippi St,Indiana,1648.6825811607623,1868.6504754692617,11,1
2023_3280_3428,0.10243084293478773,3280,3428,Mississippi St,Utah,1648.6825811607623,1800.7318318752298,11,2
2023_3261_3280,0.11799611050163251,3280,3261,Mississippi St,LSU,1648.6825811607623,1864.3183903367678,11,3
2023_3280_3437,0.14320911377998935,3280,3437,Mississippi St,Villanova,1648.6825811607623,1841.7034566384116,11,4
2023_3280_3450,0.20566116701343595,3280,3450,Mississippi St,Washington St,1648.6825811607623,1765.8827084988868,11,5
2023_3276_3280,0.2850067463253281,3280,3276,Mississippi St,Michigan,1648.6825811607623,1743.5697265353447,11,6
2023_3280_3301,0.25351554741716836,3280,3301,Mississippi St,NC State,1648.6825811607623,1769.9034812206935,11,7
2023_3280_3329,0.3467330006981726,3280,3329,Mississippi St,Oklahoma St,1648.6825811607623,1661.836187921656,11,8
2023_3274_3280,0.4367666716481187,3280,3274,Mississippi St,Miami FL,1648.6825811607623,1681.351650097899,11,9
2023_3280_3343,0.4172308748403175,3280,3343,Mississippi St,Princeton,1648.6825811607623,1816.719582514641,11,10
2023_3280_3424,0.5163504838943482,3280,3424,Mississippi St,UNLV,1648.6825811607623,1781.5098532864504,11,11
2023_3195_3280,0.5089715311488527,3280,3195,Mississippi St,FL Gulf Coast,1648.6825811607623,1836.5510410618815,11,12
2023_3156_3280,0.6098996644114518,3280,3156,Mississippi St,Cleveland St,1648.6825811607623,1736.7326765943915,11,13
2023_3218_3280,0.7194757388805515,3280,3218,Mississippi St,Hawaii,1648.6825811607623,1578.9600184597623,11,14
2023_3205_3280,0.7364805177822069,3280,3205,Mississippi St,Gardner Webb,1648.6825811607623,1677.3755202435086,11,15
2023_3280_3284,0.8039681661392908,3280,3284,Mississippi St,Monmouth NJ,1648.6825811607623,1515.4270054614776,11,16
2023_3280_3399,0.7744249153401117,3280,3399,Mississippi St,Tennessee Tech,1648.6825811607623,1601.1950436554923,11,16
2023_3280_3439,0.07350064869623348,3280,3439,Mississippi St,Virginia Tech,1648.6825811607623,1877.0771224285086,11,1
2023_3163_3280,0.08484552626186655,3280,3163,Mississippi St,Connecticut,1648.6825811607623,1926.504762305338,11,2
2023_3280_3326,0.1250319750187252,3280,3326,Mississippi St,Ohio St,1648.6825811607623,1808.8412260077441,11,3
2023_3280_3397,0.16250096731218444,3280,3397,Mississippi St,Tennessee,1648.6825811607623,1787.1506340535723,11,4
2023_3235_3280,0.18656232263424932,3280,3235,Mississippi St,Iowa St,1648.6825811607623,1792.7485871099263,11,5
2023_3280_3314,0.22424833071572994,3280,3314,Mississippi St,North Carolina,1648.6825811607623,1745.964248895116,11,6
2023_3124_3280,0.32866484513140176,3280,3124,Mississippi St,Baylor,1648.6825811607623,1709.7290295199857,11,7
2023_3280_3425,0.38543083203085615,3280,3425,Mississippi St,USC,1648.6825811607623,1666.4430616873983,11,8
2023_3280_3355,0.3899260709787347,3280,3355,Mississippi St,S Dakota St,1648.6825811607623,1782.9702056641402,11,9
2023_3104_3280,0.4179222142139061,3280,3104,Mississippi St,Alabama,1648.6825811607623,1663.8092371165892,11,10
2023_3280_3345,0.5029231369495393,3280,3345,Mississippi St,Purdue,1648.6825811607623,1629.805418842588,11,11
2023_3280_3385,0.5160135984420777,3280,3385,Mississippi St,St John's,1648.6825811607623,1645.2328828958891,11,11
2023_3280_3405,0.5516424441894907,3280,3405,Mississippi St,Toledo,1648.6825811607623,1813.7407826360668,11,12
2023_3280_3387,0.6486956571434999,3280,3387,Mississippi St,St Louis,1648.6825811607623,1605.9385038294836,11,13
2023_3241_3280,0.7042228506778843,3280,3241,Mississippi St,James Madison,1648.6825811607623,1678.2498124691901,11,14
2023_3280_3436,0.7454867200031237,3280,3436,Mississippi St,Vermont,1648.6825811607623,1639.2393495950207,11,15
2023_3151_3280,0.7927406776215296,3280,3151,Mississippi St,Chattanooga,1648.6825811607623,1510.9961838972956,11,16
2023_3170_3339,0.587287154253425,3339,3170,Portland,CS Sacramento,1697.49527781994,1613.0365458577303,12,13
2023_3339_3381,0.607444817314055,3339,3381,Portland,Southern Utah,1697.49527781994,1639.701958180419,12,14
2023_3221_3339,0.6646188871835834,3339,3221,Portland,Holy Cross,1697.49527781994,1629.2629259481291,12,15
2023_3313_3339,0.7043986008539156,3339,3313,Portland,Norfolk St,1697.49527781994,1602.2116912546117,12,16
2023_3339_3390,0.03235063584645604,3339,3390,Portland,Stanford,1697.49527781994,1908.977300569646,12,1
2023_3234_3339,0.060710710097362244,3339,3234,Portland,Iowa,1697.49527781994,1870.0390816644287,12,2
2023_3181_3339,0.0795968530016546,3339,3181,Portland,Duke,1697.49527781994,1790.301488742785,12,3
2023_3339_3400,0.10277067116920692,3339,3400,Portland,Texas,1697.49527781994,1815.9967388701339,12,4
2023_3257_3339,0.14011647463175403,3339,3257,Portland,Louisville,1697.49527781994,1802.6606489162655,12,5
2023_3160_3339,0.19376394953110754,3339,3160,Portland,Colorado,1697.49527781994,1747.8027385138969,12,6
2023_3199_3339,0.22832289305670475,3339,3199,Portland,Florida St,1697.49527781994,1699.7348268401822,12,7
2023_3279_3339,0.26372245540476297,3339,3279,Portland,Mississippi,1697.49527781994,1748.6337804634163,12,8
2023_3211_3339,0.2961626505578394,3339,3211,Portland,Gonzaga,1697.49527781994,1827.899035685442,12,9
2023_3208_3339,0.33686317007789396,3339,3208,Portland,Georgia,1697.49527781994,1712.8913313664273,12,10
2023_3292_3339,0.36854818889885976,3339,3292,Portland,MTSU,1697.49527781994,1777.2829997325239,12,11
2023_3179_3339,0.45387764871120456,3339,3179,Portland,Drake,1697.49527781994,1697.4695442261514,12,12
2023_3187_3339,0.5539166743120569,3339,3187,Portland,East Carolina,1697.49527781994,1632.975233621385,12,13
2023_3233_3339,0.6011766885613465,3339,3233,Portland,Iona,1697.49527781994,1615.6976357645276,12,14
2023_3339_3368,0.6687604265188343,3339,3368,Portland,SE Louisiana,1697.49527781994,1553.8846780379956,12,15
2023_3339_3357,0.752426458992,3339,3357,Portland,Sacred Heart,1697.49527781994,1449.4167263331549,12,16
2023_3339_3380,0.7400764958038286,3339,3380,Portland,Southern Univ,1697.49527781994,1517.4087938006023,12,16
2023_3231_3339,0.035599674322952975,3339,3231,Portland,Indiana,1697.49527781994,1868.6504754692617,12,1
2023_3339_3428,0.07018782626490756,3339,3428,Portland,Utah,1697.49527781994,1800.7318318752298,12,2
2023_3261_3339,0.08024702232950971,3339,3261,Portland,LSU,1697.49527781994,1864.3183903367678,12,3
2023_3339_3437,0.10494460436974508,3339,3437,Portland,Villanova,1697.49527781994,1841.7034566384116,12,4
2023_3339_3450,0.15424979202779876,3339,3450,Portland,Washington St,1697.49527781994,1765.8827084988868,12,5
2023_3276_3339,0.20990995373108923,3339,3276,Portland,Michigan,1697.49527781994,1743.5697265353447,12,6
2023_3301_3339,0.20801037145002102,3339,3301,Portland,NC State,1697.49527781994,1769.9034812206935,12,7
2023_3329_3339,0.2529257035777614,3339,3329,Portland,Oklahoma St,1697.49527781994,1661.836187921656,12,8
2023_3274_3339,0.30649929178007795,3339,3274,Portland,Miami FL,1697.49527781994,1681.351650097899,12,9
2023_3339_3343,0.3217937188948133,3339,3343,Portland,Princeton,1697.49527781994,1816.719582514641,12,10
2023_3339_3424,0.4098849376478775,3339,3424,Portland,UNLV,1697.49527781994,1781.5098532864504,12,11
2023_3195_3339,0.4528745397925377,3339,3195,Portland,FL Gulf Coast,1697.49527781994,1836.5510410618815,12,12
2023_3156_3339,0.49269397949785176,3339,3156,Portland,Cleveland St,1697.49527781994,1736.7326765943915,12,13
2023_3218_3339,0.620735803732779,3339,3218,Portland,Hawaii,1697.49527781994,1578.9600184597623,12,14
2023_3205_3339,0.6008373575185901,3339,3205,Portland,Gardner Webb,1697.49527781994,1677.3755202435086,12,15
2023_3284_3339,0.7365422234907106,3339,3284,Portland,Monmouth NJ,1697.49527781994,1515.4270054614776,12,16
2023_3339_3399,0.717094867028232,3339,3399,Portland,Tennessee Tech,1697.49527781994,1601.1950436554923,12,16
2023_3339_3439,0.03934307512020086,3339,3439,Portland,Virginia Tech,1697.49527781994,1877.0771224285086,12,1
2023_3163_3339,0.05199913363557025,3339,3163,Portland,Connecticut,1697.49527781994,1926.504762305338,12,2
2023_3326_3339,0.08285477955514238,3339,3326,Portland,Ohio St,1697.49527781994,1808.8412260077441,12,3
2023_3339_3397,0.114768442618594,3339,3397,Portland,Tennessee,1697.49527781994,1787.1506340535723,12,4
2023_3235_3339,0.14039613403710471,3339,3235,Portland,Iowa St,1697.49527781994,1792.7485871099263,12,5
2023_3314_3339,0.17723324205258428,3339,3314,Portland,North Carolina,1697.49527781994,1745.964248895116,12,6
2023_3124_3339,0.22015893426878666,3339,3124,Portland,Baylor,1697.49527781994,1709.7290295199857,12,7
2023_3339_3425,0.27199278613186334,3339,3425,Portland,USC,1697.49527781994,1666.4430616873983,12,8
2023_3339_3355,0.2966999529028769,3339,3355,Portland,S Dakota St,1697.49527781994,1782.9702056641402,12,9
2023_3104_3339,0.328324227293823,3339,3104,Portland,Alabama,1697.49527781994,1663.8092371165892,12,10
