Season,Team_Id,Day,ELO
2003,1221,0,1505.7722222222221
2003,1222,0,1492.9527777777778
2003,1223,0,1500
2003,1224,0,1491.013888888889
2003,1225,0,1496.4388888888889
2003,1226,0,1492.3944444444444
2003,1227,0,1499.6972222222223
2003,1228,0,1541.8
2003,1229,0,1493.013888888889
2003,1230,0,1500
2003,1231,0,1586.0
2003,1232,0,1495.1583333333333
2003,1233,0,1496.4388888888889
2003,1234,0,1507.2611111111112
2003,1235,0,1506.411111111111
2003,1236,0,1490.9777777777779
2003,1237,0,1493.6555555555556
2003,1238,0,1493.8138888888889
2003,1239,0,1491.9694444444444
2003,1240,0,1498.8777777777777
2003,1241,0,1496.3111111111111
2003,1242,0,1507.69
2003,1243,0,1494.0083333333334
2003,1244,0,1500
2003,1245,0,1508.5722222222223
2003,1246,0,1535.2
2003,1247,0,1497.875
2003,1248,0,1490.75
2003,1249,0,1491.3722222222223
2003,1250,0,1493.6888888888889
2003,1251,0,1492.4722222222222
2003,1252,0,1489.9944444444445
2003,1253,0,1490.161111111111
2003,1254,0,1492.8805555555555
2003,1255,0,1500
2003,1256,0,1494.1166666666666
2003,1257,0,1508.2277777777779
2003,1258,0,1496.2222222222222
2003,1259,0,1489.825
2003,1260,0,1498.0777777777778
2003,1261,0,1505.9777777777779
2003,1262,0,1500
2003,1263,0,1490.0666666666666
2003,1264,0,1498.0861111111112
2003,1265,0,1496.5833333333333
2003,1266,0,1509.67
2003,1267,0,1499.5611111111111
2003,1268,0,1512.0
2003,1269,0,1494.2416666666666
2003,1270,0,1496.4888888888888
2003,1271,0,1489.1138888888888
2003,1272,0,1505.65
2003,1273,0,1495.9805555555556
2003,1274,0,1499.0555555555557
2003,1275,0,1503.9444444444443
2003,1276,0,1491.4083333333333
2003,1277,0,1507.455
2003,1278,0,1505.375
2003,1279,0,1508.3111111111111
2003,1280,0,1504.645
2003,1281,0,1522.0
2003,1282,0,1490.0805555555555
2003,1283,0,1498.4583333333333
2003,1284,0,1493.8138888888889
2003,1285,0,1493.6027777777779
2003,1286,0,1495.175
2003,1287,0,1497.1805555555557
2003,1288,0,1488.7611111111112
2003,1289,0,1489.1027777777779
2003,1290,0,1491.2583333333334
2003,1291,0,1493.4611111111112
2003,1292,0,1496.3305555555555
2003,1293,0,1503.4
2003,1294,0,1500
2003,1295,0,1500
2003,1296,0,1496.125
2003,1297,0,1500
2003,1298,0,1492.213888888889
2003,1299,0,1489.0055555555555
2003,1300,0,1500
2003,1301,0,1509.8105263157895
2003,1302,0,1500
2003,1303,0,1500
2003,1304,0,1503.65
2003,1305,0,1496.65
2003,1306,0,1489.9
2003,1307,0,1495.7305555555556
2003,1308,0,1498.1333333333334
2003,1309,0,1499.5305555555556
2003,1310,0,1491.6555555555556
2003,1311,0,1489.3305555555555
2003,1312,0,1500
2003,1313,0,1490.4944444444445
2003,1314,0,1509.125
2003,1315,0,1500
2003,1316,0,1500
2003,1317,0,1502.6833333333334
2003,1318,0,1491.9888888888888
2003,1319,0,1495.3027777777777
2003,1320,0,1497.5944444444444
2003,1321,0,1496.5055555555555
2003,1322,0,1490.8222222222223
2003,1323,0,1580.4
2003,1324,0,1495.1444444444444
2003,1325,0,1494.8361111111112
2003,1326,0,1503.7777777777778
2003,1327,0,1500
2003,1328,0,1517.0
2003,1329,0,1508.7
2003,1330,0,1497.675
2003,1331,0,1506.0611111111111
2003,1332,0,1509.8
2003,1333,0,1497.2527777777777
2003,1334,0,1491.9361111111111
2003,1335,0,1502.6166666666666
2003,1336,0,1492.4027777777778
2003,1337,0,1495.4833333333333
2003,1338,0,1507.665
2003,1339,0,1495.075
2003,1340,0,1493.111111111111
2003,1341,0,1496.525
2003,1342,0,1500
2003,1343,0,1498.3
2003,1344,0,1498.7194444444444
2003,1345,0,1524.2222222222222
2003,1346,0,1497.4972222222223
2003,1347,0,1490.175
2003,1348,0,1497.5944444444444
2003,1349,0,1498.5555555555557
2003,1350,0,1499.7166666666667
2003,1351,0,1494.3861111111112
2003,1352,0,1492.6222222222223
2003,1353,0,1504.7222222222222
2003,1354,0,1491.9611111111112
2003,1355,0,1500
2003,1356,0,1513.5555555555557
2003,1357,0,1489.361111111111
2003,1358,0,1494.4027777777778
2003,1359,0,1496.2166666666667
2003,1360,0,1498.825
2003,1361,0,1494.925
2003,1362,0,1491.0194444444444
2003,1363,0,1493.2444444444445
2003,1364,0,1496.5972222222222
2003,1365,0,1493.5277777777778
2003,1366,0,1489.35
2003,1367,0,1500
2003,1368,0,1492.1638888888888
2003,1369,0,1492.4055555555556
2003,1370,0,1500
2003,1371,0,1499.8555555555556
2003,1372,0,1490.1694444444445
2003,1373,0,1502.838888888889
2003,1374,0,1504.4333333333334
2003,1375,0,1497.4777777777779
2003,1376,0,1505.4388888888889
2003,1377,0,1500
2003,1378,0,1504.8944444444444
2003,1379,0,1504.1888888888889
2003,1380,0,1489.625
2003,1381,0,1493.4277777777777
2003,1382,0,1497.8083333333334
2003,1383,0,1495.525
2003,1384,0,1492.55
2003,1385,0,1507.9277777777777
2003,1386,0,1558.888888888889
2003,1387,0,1495.6416666666667
2003,1388,0,1498.786111111111
2003,1389,0,1492.2277777777779
2003,1390,0,1513.2
2003,1391,0,1489.7527777777777
2003,1392,0,1493.7027777777778
2003,1393,0,1504.8833333333334
2003,1394,0,1491.0444444444445
2003,1395,0,1504.9611111111112
2003,1396,0,1493.5694444444443
2003,1397,0,1499.2333333333333
2003,1398,0,1489.986111111111
2003,1399,0,1503.088888888889
2003,1400,0,1529.8
2003,1401,0,1505.7388888888888
2003,1402,0,1496.4666666666667
2003,1403,0,1529.111111111111
2003,1404,0,1496.9222222222222
2003,1405,0,1496.4916666666666
2003,1406,0,1491.1833333333334
2003,1407,0,1502.8111111111111
2003,1408,0,1494.0638888888889
2003,1409,0,1508.62
2003,1410,0,1490.6444444444444
2003,1411,0,1492.4694444444444
2003,1412,0,1503.8222222222223
2003,1413,0,1500
2003,1414,0,1498.8527777777779
2003,1415,0,1490.525
2003,1416,0,1495.8277777777778
2003,1417,0,1496.8111111111111
2003,1418,0,1497.5666666666666
2003,1419,0,1489.5805555555555
2003,1420,0,1495.088888888889
2003,1421,0,1493.8083333333334
2003,1422,0,1497.475
2003,1423,0,1499.7722222222221
2003,1424,0,1507.4444444444443
2003,1425,0,1496.0222222222221
2003,1426,0,1493.5722222222223
2003,1427,0,1494.6194444444445
2003,1428,0,1504.8333333333333
2003,1429,0,1499.275
2003,1430,0,1500
2003,1431,0,1490.0833333333333
2003,1432,0,1500
2003,1433,0,1497.1583333333333
2003,1434,0,1497.088888888889
2003,1435,0,1506.0055555555555
2003,1436,0,1495.9166666666667
2003,1437,0,1507.9722222222222
2003,1438,0,1507.2611111111112
2003,1439,0,1495.4944444444445
2003,1440,0,1494.3277777777778
2003,1441,0,1490.6527777777778
2003,1442,0,1491.4194444444445
2003,1443,0,1502.638888888889
2003,1444,0,1499.7722222222221
2003,1445,0,1500
2003,1446,0,1500
2003,1447,0,1496.611111111111
2003,1448,0,1541.7777777777778
2003,1449,0,1498.361111111111
2003,1450,0,1496.2166666666667
2003,1451,0,1499.8166666666666
2003,1452,0,1502.9444444444443
2003,1453,0,1495.4916666666666
2003,1454,0,1499.1944444444443
2003,1455,0,1496.763888888889
2003,1456,0,1490.9194444444445
2003,1457,0,1493.6333333333334
2003,1458,0,1509.338888888889
2003,1459,0,1496.9361111111111
2003,1460,0,1502.7666666666667
2003,1461,0,1503.5555555555557
2003,1462,0,1552.4
2003,1463,0,1503.6777777777777
2003,1464,0,1493.9388888888889
2003,1465,0,1500
2003,1466,0,1500
2003,1467,0,1500
2003,1468,0,1500
2003,1469,0,1500
2003,1470,0,1500
2003,1471,0,1500
2003,1472,0,1500
2003,1473,0,1500
2003,1474,0,1500
2003,1475,0,1500
2003,1476,0,1500
2003,1477,0,1500
2003,1478,0,1500
2003,1479,0,1500
2003,1480,0,1500
2003,1104,10,1548.756167996469
2003,1328,10,1507.643832003531
2003,1272,10,1515.6279335953413
2003,1393,10,1494.9053997379922
2003,1266,11,1519.6211344164215
2003,1437,11,1498.0210878058008
2003,1296,11,1506.0532852979245
2003,1457,11,1483.705048035409
2003,1400,11,1539.1174828117817
2003,1208,11,1496.7325171882183
2003,1458,11,1516.2539859808612
2003,1186,11,1491.6349029080277
2003,1161,12,1506.8042770659893
2003,1236,12,1484.0123896006776
2003,1186,12,1501.406702962039
2003,1457,12,1473.9332479813977
2003,1194,12,1504.8810783092847
2003,1156,12,1485.4439216907153
2003,1458,12,1523.1844093705467
2003,1296,12,1499.122861908239
2003,1166,13,1584.7047839175902
2003,1426,13,1488.467438304632
2003,1202,13,1504.3569049513042
2003,1106,13,1482.5819839375847
2003,1237,13,1503.5861593133163
2003,1135,13,1481.3138406866838
2003,1323,13,1585.5390852373503
2003,1125,13,1490.797025873761
2003,1125,14,1500.5241456256445
2003,1135,14,1471.5867209348003
2003,1156,14,1495.402719118243
2003,1236,14,1474.0535921731498
2003,1161,14,1513.9520462482794
2003,1194,14,1497.7333091269945
2003,1166,14,1589.934864928243
2003,1202,14,1499.1268239406513
2003,1183,14,1509.82180782866
2003,1129,14,1483.4643032824513
2003,1314,14,1515.8863987166626
2003,1336,14,1485.6413790611152
2003,1323,14,1590.733558791636
2003,1237,14,1498.3916857590307
2003,1353,14,1511.524831991593
2003,1162,14,1482.7946124528514
2003,1390,14,1520.1204513947812
2003,1131,14,1495.6962152718854
2003,1426,14,1498.2980575121494
2003,1106,14,1472.7513647300673
2003,1462,14,1558.090907583916
2003,1389,14,1486.536870193862
2003,1161,15,1520.6664528696822
2003,1156,15,1488.6883124968404
2003,1194,15,1507.0528054519186
2003,1236,15,1464.7340958482257
2003,1196,15,1523.9934091066627
2003,1256,15,1487.523257560004
2003,1242,15,1514.837912517996
2003,1221,15,1498.624309704226
2003,1422,15,1504.6508024837854
2003,1447,15,1489.4353086273256
2003,1314,16,1522.9698253314339
2003,1353,16,1504.4414053768216
2003,1390,16,1528.353828144641
2003,1462,16,1549.8575308340562
2003,1196,17,1530.8206760902765
2003,1183,17,1502.9945408450462
2003,1304,17,1513.325673153688
2003,1147,17,1482.7021046240898
2003,1104,18,1554.0833858849217
2003,1106,18,1467.4241468416146
2003,1113,18,1510.0559012858635
2003,1287,18,1490.1357653808034
2003,1116,18,1505.2854849078778
2003,1238,18,1486.7311817587888
2003,1117,18,1500.3560083816794
2003,1369,18,1485.2273249516538
2003,1120,18,1513.0899409065526
2003,1459,18,1489.979503537892
2003,1122,18,1511.3728751854626
2003,1272,18,1502.3689472987676
2003,1123,18,1514.1925098063564
2003,1240,18,1489.0352679714213
2003,1133,18,1503.9692228712909
2003,1337,18,1488.3196660175981
2003,1139,18,1548.7679540888869
2003,1236,18,1453.9661417593388
2003,1140,18,1526.302483192249
2003,1405,18,1487.0780723633065
2003,1141,18,1505.9511614208157
2003,1206,18,1491.4432830236287
2003,1148,18,1501.1318054211085
2003,1389,18,1479.5383981060868
2003,1150,18,1503.209565338481
2003,1253,18,1483.1209902170744
2003,1151,18,1516.901751922135
2003,1359,18,1483.6315814111983
2003,1157,18,1507.4071243315632
2003,1441,18,1477.9595423351036
2003,1158,18,1536.320469012907
2003,1149,18,1488.8318701683795
2003,1160,18,1503.7327444727107
2003,1142,18,1482.6755888606226
2003,1165,18,1502.6553986801275
2003,1138,18,1479.2862679865393
2003,1179,18,1503.240330301644
2003,1194,18,1499.5513640391634
2003,1187,18,1521.5646448473824
2003,1292,18,1483.8714662637287
2003,1191,18,1506.0765947766652
2003,1227,18,1492.4761830011128
2003,1200,18,1503.4638533669718
2003,1456,18,1478.1111466330283
2003,1207,18,1516.1893062003787
2003,1212,18,1483.4884715773992
2003,1211,18,1514.406397375344
2003,1220,18,1484.9991581802115
2003,1217,18,1511.478691214852
2003,1193,18,1485.1685310073703
2003,1218,18,1513.7764256637486
2003,1114,18,1491.3846854473625
2003,1219,18,1504.288394770382
2003,1319,18,1485.2727163407292
2003,1232,18,1502.324721080137
2003,1464,18,1486.7725011420853
2003,1241,18,1509.1869233929176
2003,1202,18,1486.2510116588448
2003,1242,18,1521.7686902250075
2003,1422,18,1497.720024776774
2003,1247,18,1505.0942686779367
2003,1174,18,1491.4307313220634
2003,1250,18,1500.8417525184097
2003,1171,18,1484.8054697038124
2003,1258,18,1503.470211669256
2003,1260,18,1490.829788330744
2003,1261,18,1512.7411088897315
2003,1311,18,1482.5672244436018
2003,1265,18,1503.6608479171052
2003,1159,18,1484.9197076384503
2003,1266,18,1526.0821832053314
2003,1164,18,1484.6472845444234
2003,1267,18,1512.151418172089
2003,1310,18,1479.0652484945776
2003,1277,18,1514.2958614320119
2003,1421,18,1486.9674719013215
2003,1281,18,1528.5156926218813
2003,1110,18,1489.1370851558966
2003,1298,18,1499.5087191791254
2003,1416,18,1488.5329474875414
2003,1301,18,1516.5815331699803
2003,1291,18,1486.6901042569204
2003,1308,18,1507.9178191598141
2003,1410,18,1480.8599586179637
2003,1317,18,1515.3721932748103
2003,1283,18,1485.7694733918563
2003,1320,18,1510.2895335778348
2003,1285,18,1480.9076886443875
2003,1321,18,1503.5093920611446
2003,1271,18,1482.1100523832997
2003,1323,18,1595.656213015277
2003,1137,18,1491.3606791096922
2003,1328,18,1514.6110510043195
2003,1414,18,1491.8855587769895
2003,1329,18,1515.766038593745
2003,1463,18,1496.6117391840328
2003,1340,18,1500.4726860284406
2003,1169,18,1491.8606473048926
2003,1343,18,1508.3423737081669
2003,1444,18,1489.7298485140552
2003,1345,18,1530.8923232653538
2003,1275,18,1497.2743434013128
2003,1348,18,1507.4331175842126
2003,1318,18,1482.150215749121
2003,1349,18,1505.6355564960274
2003,1408,18,1486.983887948417
2003,1350,18,1506.66428129784
2003,1347,18,1483.2273853688266
2003,1352,18,1505.3559706257436
2003,1282,18,1477.3468071520342
2003,1365,18,1506.2868069578594
2003,1334,18,1479.1770819310295
2003,1373,18,1509.7736762501777
2003,1107,18,1485.870768194267
2003,1375,18,1510.0695019248722
2003,1380,18,1477.0332758529057
2003,1379,18,1511.1153481072122
2003,1108,18,1486.909651892788
2003,1382,18,1507.7417352421892
2003,1439,18,1485.5610425355887
2003,1384,18,1499.7080073419654
2003,1224,18,1483.8558815469235
2003,1394,18,1501.022857742728
2003,1168,18,1480.3160311461609
2003,1395,18,1511.8822138380372
2003,1358,18,1487.481675050852
2003,1397,18,1509.0051132305716
2003,1205,18,1481.5309978805394
2003,1403,18,1535.551378545215
2003,1423,18,1493.3319547881183
2003,1404,18,1509.6895222162855
2003,1387,18,1482.8743666726034
2003,1412,18,1510.7987931701957
2003,1128,18,1488.4123179409155
2003,1425,18,1503.0757711035758
2003,1415,18,1483.4714511186464
2003,1427,18,1504.5554046720106
2003,1226,18,1482.4584842168783
2003,1428,18,1511.732379252263
2003,1381,18,1486.528731858848
2003,1435,18,1512.8413654739982
2003,1368,18,1485.328078970446
2003,1436,18,1505.8855658780128
2003,1185,18,1484.8672118997652
2003,1437,18,1505.3743639077175
2003,1180,18,1496.4689461203056
2003,1438,18,1514.0829703419354
2003,1254,18,1486.0586963247313
2003,1451,18,1509.7240062589103
2003,1364,18,1486.6898826299785
2003,1452,18,1509.8708312647555
2003,1175,18,1485.6625020685779
2003,1112,19,1553.263768125882
2003,1443,19,1496.575120763007
2003,1124,19,1512.4616694399215
2003,1108,19,1477.3702046750886
2003,1127,19,1502.424444319406
2003,1248,19,1483.6727779028163
2003,1131,19,1502.5563942118495
2003,1162,19,1475.9344335128874
2003,1140,19,1535.3756504936866
2003,1243,19,1484.9351660318957
2003,1143,19,1516.8184096854884
2003,1307,19,1483.1565903145117
2003,1145,19,1506.8425969515124
2003,1126,19,1485.940736381821
2003,1153,19,1514.5063923520415
2003,1399,19,1496.0047187590696
2003,1163,19,1523.8848238909302
2003,1346,19,1490.8123983312921
2003,1177,19,1522.4562841968354
2003,1296,19,1486.6110221558479
2003,1178,19,1504.0943098879766
2003,1132,19,1488.0501345564678
2003,1181,19,1524.4593430139428
2003,1119,19,1482.9601014305017
2003,1185,19,1494.8687228485705
2003,1159,19,1474.918196689645
2003,1186,19,1514.0352012889543
2003,1361,19,1482.2965016730845
2003,1198,19,1501.575110756849
2003,1289,19,1482.0471114653733
2003,1208,19,1504.032089521653
2003,1125,19,1493.2245732922097
2003,1209,19,1500.4744469435116
2003,1299,19,1481.9227752787106
2003,1210,19,1513.4242274991389
2003,1115,19,1483.2424391675277
2003,1219,19,1517.005759072071
2003,1148,19,1488.4144411194195
2003,1225,19,1509.261762020787
2003,1333,19,1484.4299046458796
2003,1226,19,1492.5214821210234
2003,1164,19,1474.5842866402784
2003,1233,19,1506.2534241367766
2003,1252,19,1480.1799091965568
2003,1240,19,1498.967763380258
2003,1364,19,1476.7573872211417
2003,1257,19,1515.1779301887696
2003,1102,19,1491.8331809223416
2003,1259,19,1502.5980576050881
2003,1288,19,1475.988053506023
2003,1266,19,1532.7203595918472
2003,1427,19,1497.9172282854947
2003,1273,19,1508.674532498473
2003,1189,19,1479.253245279305
2003,1274,19,1506.0132513529638
2003,1306,19,1482.942304202592
2003,1319,19,1495.1076843795615
2003,1389,19,1469.7034300672544
2003,1328,19,1521.6443365935427
2003,1343,19,1501.3090881189437
2003,1335,19,1509.3715470797772
2003,1336,19,1478.8864986480046
2003,1338,19,1514.4538783329247
2003,1182,19,1485.2194550004087
2003,1341,19,1509.2312811753795
2003,1222,19,1480.2464966023983
2003,1344,19,1505.2152889583322
2003,1135,19,1465.0908764209125
2003,1351,19,1501.5696406863112
2003,1284,19,1486.6303593136888
2003,1360,19,1505.9661127308668
2003,1305,19,1489.5088872691333
2003,1371,19,1506.8215970416234
2003,1362,19,1484.0534029583766
2003,1382,19,1517.2719681659441
2003,1276,19,1481.8781004095783
2003,1386,19,1570.2388037556068
2003,1130,19,1494.72786291106
2003,1392,19,1500.7867284489405
2003,1357,19,1482.2771604399484
2003,1400,19,1545.075081878178
2003,1372,19,1484.211845378048
2003,1409,19,1518.599789638327
2003,1308,19,1497.9380295214871
2003,1418,19,1510.5546190729337
2003,1280,19,1491.6570475937328
2003,1420,19,1504.9764826984529
2003,1406,19,1481.2957395237695
2003,1429,19,1511.90940782118
2003,1229,19,1480.379481067709
2003,1436,19,1518.6277529313745
2003,1265,19,1490.9186608637435
2003,1440,19,1501.477335600328
2003,1251,19,1485.322664399672
2003,1442,19,1504.1961917788353
2003,1313,19,1477.7176971100537
2003,1444,19,1499.7918940468116
2003,1414,19,1481.823513244233
2003,1450,19,1503.3367227701833
2003,1363,19,1486.124388340928
2003,1451,19,1519.8526130385173
2003,1123,19,1504.0639030267494
2003,1453,19,1505.1237196637117
2003,1147,19,1473.0700516270447
2003,1455,19,1504.0033308289367
2003,1426,19,1491.0586155721016
2003,1458,19,1529.7598527112493
2003,1454,19,1492.6190011037418
2003,1460,19,1509.7592274434842
2003,1103,19,1487.9518836676266
2003,1461,19,1510.5250818377617
2003,1176,19,1487.8832514955718
2003,1114,20,1501.0662117042375
2003,1168,20,1470.6345048892858
2003,1123,20,1514.3304150727192
2003,1304,20,1503.0591611077182
2003,1138,20,1486.7540030027048
2003,1152,20,1481.8822649838344
2003,1155,20,1510.0573191906185
2003,1459,20,1483.127739902829
2003,1160,20,1510.5649727887517
2003,1391,20,1482.9205494617368
2003,1169,20,1501.8637787381865
2003,1239,20,1481.9663130111505
2003,1173,20,1513.458945459529
2003,1175,20,1479.0146677201599
2003,1187,20,1528.4156959106144
2003,1279,20,1501.460060047879
2003,1196,20,1537.4107725812469
2003,1157,20,1500.8170278405928
2003,1198,20,1508.8983591409242
2003,1233,20,1498.9301757527014
2003,1199,20,1515.1935799028645
2003,1366,20,1482.65086454158
2003,1204,20,1505.9233916920234
2003,1263,20,1477.3488305301987
2003,1218,20,1520.6404458555714
2003,1394,20,1494.1588375509052
2003,1227,20,1499.956168182814
2003,1183,20,1495.514555663345
2003,1228,20,1547.9517558705486
2003,1250,20,1494.689996647861
2003,1234,20,1514.2566166662589
2003,1194,20,1492.5558584840157
2003,1240,20,1509.1449275058326
2003,1453,20,1494.946555538137
2003,1261,20,1519.8691017346853
2003,1375,20,1502.9415090799184
2003,1268,20,1518.812932516203
2003,1275,20,1490.4614108851097
2003,1278,20,1512.0930478318237
2003,1421,20,1480.2494240694978
2003,1286,20,1508.0605885107177
2003,1449,20,1485.4755226003933
2003,1314,20,1535.0874780498634
2003,1330,20,1485.5573472815704
2003,1332,20,1516.3165952799316
2003,1212,20,1476.9718762974676
2003,1334,20,1486.7023186290353
2003,1249,20,1483.8469855242165
2003,1347,20,1495.8924316493994
2003,1456,20,1465.4461003524555
2003,1353,20,1516.9518865587838
2003,1396,20,1481.0589632624822
2003,1356,20,1520.178793122226
2003,1206,20,1484.8200454569585
2003,1364,20,1486.6512611559979
2003,1147,20,1463.1761776921885
2003,1374,20,1511.8307682211928
2003,1395,20,1504.4847789501778
2003,1376,20,1512.4145155145134
2003,1190,20,1489.99381781882
2003,1380,20,1484.3794018969888
2003,1311,20,1475.2210983995187
2003,1390,20,1534.961621601329
2003,1349,20,1499.0277630393396
2003,1393,20,1502.1621152918092
2003,1434,20,1489.832173335072
2003,1401,20,1512.5895274205484
2003,1411,20,1485.6188059127849
2003,1405,20,1497.0163953432204
2003,1243,20,1474.9968430519818
2003,1409,20,1527.5178021572349
2003,1410,20,1471.9419460990557
2003,1412,20,1518.1601497793433
2003,1151,20,1509.5403953129874
2003,1424,20,1514.4592859072045
2003,1340,20,1493.4578445656805
2003,1435,20,1519.452957830683
2003,1105,20,1483.6606298655372
2003,1439,20,1495.4550429103963
2003,1276,20,1471.9841000347708
2003,1462,20,1555.635442836569
2003,1197,20,1487.6026435530428
2003,1104,21,1559.5419415736828
2003,1292,21,1478.4129105749676
2003,1111,21,1503.9560045693552
2003,1150,21,1495.8341163246814
2003,1140,21,1544.8550557002304
2003,1382,21,1507.7925629594004
2003,1163,21,1530.5406772608062
2003,1203,21,1496.394146630124
2003,1166,21,1597.3593660251722
2003,1237,21,1490.9671846621015
2003,1180,21,1509.6087930768883
2003,1335,21,1496.2317001231945
2003,1181,21,1531.1565292478183
2003,1172,21,1498.5417026550133
2003,1182,21,1493.084119802771
2003,1452,21,1502.0061664623931
2003,1192,21,1499.2961658924448
2003,1119,21,1476.0083799825013
2003,1207,21,1523.2033447901308
2003,1241,21,1502.1728848031655
2003,1211,21,1524.3294344666192
2003,1428,21,1501.8093421609879
2003,1214,21,1511.036252378253
2003,1442,21,1496.98771717836
2003,1231,21,1593.4187201545467
2003,1269,21,1486.8229465121199
2003,1239,21,1491.8225714681
2003,1212,21,1467.115617840518
2003,1243,21,1484.910131510823
2003,1276,21,1462.0708115759296
2003,1246,21,1544.4775554901726
2003,1113,21,1500.778345795691
2003,1258,21,1510.375598138971
2003,1170,21,1485.4029468636184
2003,1260,21,1498.380556548494
2003,1133,21,1496.4184546535407
2003,1264,21,1510.462982414255
2003,1357,21,1469.9002891368045
2003,1272,21,1509.0685427646858
2003,1115,21,1476.5428437016094
2003,1280,21,1498.9843987381041
2003,1270,21,1489.1615377445175
2003,1298,21,1506.5339560645584
2003,1154,21,1485.9080964479003
2003,1307,21,1490.5598421905763
2003,1322,21,1483.4189703461577
2003,1321,21,1510.1720914629952
2003,1306,21,1476.2796048007413
2003,1323,21,1602.6073899065484
2003,1202,21,1479.2998347675734
2003,1326,21,1510.2217003441258
2003,1164,21,1468.1403640739304
2003,1332,21,1523.1365848717085
2003,1169,21,1495.0437891464096
2003,1359,21,1491.279586535444
2003,1117,21,1492.7080032574338
2003,1379,21,1517.680779928784
2003,1238,21,1480.165749937217
2003,1383,21,1505.222134573775
2003,1220,21,1475.3020236064365
2003,1397,21,1516.00538424815
2003,1440,21,1494.4770645827496
2003,1406,21,1493.9556661244997
2003,1288,21,1463.328126905293
2003,1407,21,1515.1424688630755
2003,1368,21,1472.9967212184818
2003,1416,21,1495.4824928484595
2003,1310,21,1472.1157031336595
