,Season,Team1ID,Team2ID,Team1Seed,Team2Seed,SeedDiff,Result,Team1WinPct,Team2WinPct,WinPctDiff,Team1AvgRank,Team2AvgRank,RankDiff,Team1ELO,Team2ELO,ELODiff,ELOWinProb
17,2010,1285,1307,14,3,-11,0,0.6896551724137931,0.8787878787878788,0.18913270637408564,19.51923076923077,103.4375,83.91826923076923,1579.8679712814378,1796.3418083173037,-216.47383703586593,0.2233718877136498
18,2010,1320,1424,9,8,-1,1,0.875,0.75,0.125,27.0,39.83673469387755,12.836734693877553,1783.7666181323111,1700.3483429533676,83.41827517894353,0.6177937293986996
19,2010,1424,1320,8,9,1,0,0.75,0.875,0.125,27.0,39.83673469387755,12.836734693877553,1700.3483429533676,1783.7666181323111,-83.41827517894353,0.3822062706013004
20,2010,1325,1207,14,3,-11,1,0.5882352941176471,0.696969696969697,-0.10873440285204994,106.83333333333333,12.313725490196079,-94.51960784313725,1584.6308117264593,1759.4071988821581,-174.77638715569879,0.2677450038733576
21,2010,1207,1325,3,14,11,0,0.696969696969697,0.5882352941176471,-0.10873440285204994,106.83333333333333,12.313725490196079,-94.51960784313725,1759.4071988821581,1584.6308117264593,174.77638715569879,0.7322549961266425
22,2010,1330,1323,11,6,-5,1,0.7647058823529411,0.6764705882352942,0.08823529411764697,42.479166666666664,35.30612244897959,-7.173044217687071,1737.9980615353106,1720.4217234510318,17.57633808427886,0.5252728278622285
23,2010,1323,1330,6,11,5,0,0.6764705882352942,0.7647058823529411,0.08823529411764697,42.479166666666664,35.30612244897959,-7.173044217687071,1720.4217234510318,1737.9980615353106,-17.57633808427886,0.4747271721377715
24,2010,1388,1350,10,7,-3,1,0.8333333333333334,0.7647058823529411,0.06862745098039225,32.0,36.10204081632653,4.102040816326529,1752.978427126528,1736.0144727958047,16.963954330723254,0.5243937109656989
25,2010,1350,1388,7,10,3,0,0.7647058823529411,0.8333333333333334,0.06862745098039225,32.0,36.10204081632653,4.102040816326529,1736.0144727958047,1752.978427126528,-16.963954330723254,0.47560628903430113
26,2010,1397,1361,6,11,5,1,0.7575757575757576,0.7419354838709677,0.01564027370478982,20.557692307692307,38.22,17.662307692307692,1786.3020930847342,1759.53504265999,26.767050424744184,0.5384448498554594
27,2010,1361,1397,11,6,-5,0,0.7419354838709677,0.7575757575757576,0.01564027370478982,20.557692307692307,38.22,17.662307692307692,1759.53504265999,1786.3020930847342,-26.767050424744184,0.4615551501445406
28,2010,1437,1352,2,15,13,1,0.7741935483870968,0.6764705882352942,0.0977229601518026,11.98076923076923,166.85416666666666,154.87339743589743,1821.358290788753,1607.4255251398129,213.93276564894018,0.7740803007235624
29,2010,1352,1437,15,2,-13,0,0.6764705882352942,0.7741935483870968,0.0977229601518026,11.98076923076923,166.85416666666666,154.87339743589743,1607.4255251398129,1821.358290788753,-213.93276564894018,0.22591969927643762
30,2010,1448,1400,9,8,-1,1,0.6551724137931034,0.7272727272727273,-0.07210031347962387,47.63265306122449,21.816326530612244,-25.816326530612244,1696.2119226323532,1780.3059446370257,-84.09402200467252,0.38128818850778357
31,2010,1400,1448,8,9,1,0,0.7272727272727273,0.6551724137931034,-0.07210031347962387,47.63265306122449,21.816326530612244,-25.816326530612244,1780.3059446370257,1696.2119226323532,84.09402200467252,0.6187118114922164
32,2010,1449,1266,11,6,-5,1,0.7272727272727273,0.6666666666666666,0.06060606060606066,33.625,30.714285714285715,-2.9107142857142847,1757.8455260738792,1745.266279781223,12.579246292656308,0.5180950845261251
33,2010,1266,1449,6,11,5,0,0.6666666666666666,0.7272727272727273,0.06060606060606066,33.625,30.714285714285715,-2.9107142857142847,1745.266279781223,1757.8455260738792,-12.579246292656308,0.48190491547387493
34,2010,1143,1257,8,9,1,1,0.696969696969697,0.625,0.07196969696969702,27.625,38.91836734693877,11.293367346938773,1727.1003655496208,1743.6073285038174,-16.506962954196524,0.47626242883952874
35,2010,1257,1143,9,8,-1,0,0.625,0.696969696969697,0.07196969696969702,27.625,38.91836734693877,11.293367346938773,1743.6073285038174,1727.1003655496208,16.506962954196524,0.5237375711604713
36,2010,1165,1396,12,5,-7,1,0.8620689655172413,0.8529411764705882,0.009127789046653123,52.326530612244895,15.26923076923077,-37.05729984301412,1734.8406633921127,1824.8999717467811,-90.05930835466847,0.3732210506843128
37,2010,1396,1165,5,12,7,0,0.8529411764705882,0.8620689655172413,0.009127789046653123,52.326530612244895,15.26923076923077,-37.05729984301412,1824.8999717467811,1734.8406633921127,90.05930835466847,0.6267789493156872
38,2010,1181,1115,1,16,15,1,0.8529411764705882,0.53125,0.3216911764705882,3.4423076923076925,228.79166666666666,225.34935897435898,1927.1242117928334,1485.1272383833316,441.99697340950183,0.9271922889778432
39,2010,1115,1181,16,1,-15,0,0.53125,0.8529411764705882,0.3216911764705882,3.4423076923076925,228.79166666666666,225.34935897435898,1485.1272383833316,1927.1242117928334,-441.99697340950183,0.07280771102215677
40,2010,1210,1329,10,7,-3,1,0.6363636363636364,0.6875,-0.051136363636363646,37.36734693877551,36.816326530612244,-0.5510204081632679,1680.2341025245996,1731.1953957191458,-50.961293194546215,0.4271822698361265
41,2010,1329,1210,7,10,3,0,0.6875,0.6363636363636364,-0.051136363636363646,37.36734693877551,36.816326530612244,-0.5510204081632679,1731.1953957191458,1680.2341025245996,50.961293194546215,0.5728177301638735
42,2010,1211,1199,8,9,1,1,0.8064516129032258,0.7096774193548387,0.09677419354838701,34.745098039215684,32.16326530612245,-2.5818327330932362,1784.7338083252553,1731.4058537721953,53.32795455305995,0.5761480362742571
43,2010,1199,1211,9,8,-1,0,0.7096774193548387,0.8064516129032258,0.09677419354838701,34.745098039215684,32.16326530612245,-2.5818327330932362,1731.4058537721953,1784.7338083252553,-53.32795455305995,0.42385196372574285
44,2010,1268,1222,4,13,9,1,0.7333333333333333,0.5454545454545454,0.18787878787878787,17.576923076923077,101.70833333333333,84.13141025641025,1761.3677654377004,1594.9431768102606,166.4245886274398,0.7227245882917849
45,2010,1222,1268,13,4,-9,0,0.5454545454545454,0.7333333333333333,0.18787878787878787,17.576923076923077,101.70833333333333,84.13141025641025,1594.9431768102606,1761.3677654377004,-166.4245886274398,0.2772754117082151
46,2010,1277,1308,5,12,7,1,0.75,0.65625,0.09375,23.173076923076923,85.79166666666667,62.61858974358975,1800.229181184687,1656.1895399504929,144.03964123419405,0.6961770387951018
47,2010,1308,1277,12,5,-7,0,0.65625,0.75,0.09375,23.173076923076923,85.79166666666667,62.61858974358975,1656.1895399504929,1800.229181184687,-144.03964123419405,0.30382296120489816
48,2010,1281,1155,10,7,-3,1,0.6875,0.6774193548387096,0.01008064516129037,32.244897959183675,31.3265306122449,-0.9183673469387763,1724.0304085287319,1714.0707006770406,9.959707851691292,0.5143292469199461
49,2010,1155,1281,7,10,3,0,0.6774193548387096,0.6875,0.01008064516129037,32.244897959183675,31.3265306122449,-0.9183673469387763,1714.0707006770406,1724.0304085287319,-9.959707851691292,0.4856707530800539
50,2010,1326,1364,2,15,13,1,0.7941176470588235,0.6785714285714286,0.11554621848739488,11.326923076923077,119.16666666666667,107.83974358974359,1814.731957877792,1595.3963132617932,219.33564461599872,0.7794729226813611
51,2010,1364,1326,15,2,-13,0,0.6785714285714286,0.7941176470588235,0.11554621848739488,11.326923076923077,119.16666666666667,107.83974358974359,1595.3963132617932,1814.731957877792,-219.33564461599872,0.22052707731863885
52,2010,1338,1324,3,14,11,1,0.75,0.75,0.0,20.115384615384617,91.54166666666667,71.42628205128206,1808.4125519315112,1684.7930862088642,123.61946572264696,0.6707570004568855
53,2010,1324,1338,14,3,-11,0,0.75,0.75,0.0,20.115384615384617,91.54166666666667,71.42628205128206,1684.7930862088642,1808.4125519315112,-123.61946572264696,0.32924299954311453
54,2010,1345,1373,4,13,9,1,0.84375,0.8181818181818182,0.025568181818181768,11.596153846153847,51.041666666666664,39.44551282051282,1845.497708587588,1753.1480472475873,92.3496613400007,0.6298579306424061
55,2010,1373,1345,13,4,-9,0,0.8181818181818182,0.84375,0.025568181818181768,11.596153846153847,51.041666666666664,39.44551282051282,1753.1480472475873,1845.497708587588,-92.3496613400007,0.37014206935759386
56,2010,1393,1436,1,16,15,1,0.875,0.7352941176470589,0.13970588235294112,3.8076923076923075,131.9375,128.12980769230768,1869.1992696040088,1635.7698736406412,233.4293959633676,0.7931022786091363
57,2010,1436,1393,16,1,-15,0,0.7352941176470589,0.875,0.13970588235294112,3.8076923076923075,131.9375,128.12980769230768,1635.7698736406412,1869.1992696040088,-233.4293959633676,0.2068977213908637
58,2010,1401,1429,5,12,7,1,0.7096774193548387,0.7878787878787878,-0.0782013685239491,18.686274509803923,35.36734693877551,16.68107242897159,1775.2139628672899,1742.316340474196,32.8976223930938,0.5472025019708213
59,2010,1429,1401,12,5,-7,0,0.7878787878787878,0.7096774193548387,-0.0782013685239491,18.686274509803923,35.36734693877551,16.68107242897159,1742.316340474196,1775.2139628672899,-32.8976223930938,0.4527974980291787
60,2010,1452,1288,2,15,13,1,0.8181818181818182,0.75,0.06818181818181823,5.615384615384615,132.83333333333334,127.21794871794873,1868.8072223081797,1636.3866484502869,232.4205738578928,0.7921477392951696
61,2010,1288,1452,15,2,-13,0,0.75,0.8181818181818182,0.06818181818181823,5.615384615384615,132.83333333333334,127.21794871794873,1636.3866484502869,1868.8072223081797,-232.4205738578928,0.20785226070483043
62,2010,1458,1459,4,13,9,1,0.7419354838709677,0.7575757575757576,-0.01564027370478982,15.961538461538462,78.66666666666667,62.70512820512821,1752.960617657091,1673.462599673401,79.49801798369003,0.6124511735117375
63,2010,1459,1458,13,4,-9,0,0.7575757575757576,0.7419354838709677,-0.01564027370478982,15.961538461538462,78.66666666666667,62.70512820512821,1673.462599673401,1752.960617657091,-79.49801798369003,0.3875488264882625
64,2010,1462,1278,6,11,5,1,0.75,0.6176470588235294,0.13235294117647056,23.020408163265305,44.770833333333336,21.75042517006803,1794.285265928331,1681.9706975008949,112.31456842743614,0.6562291245491032
65,2010,1278,1462,11,6,-5,0,0.6176470588235294,0.75,0.13235294117647056,23.020408163265305,44.770833333333336,21.75042517006803,1681.9706975008949,1794.285265928331,-112.31456842743614,0.3437708754508968
66,2010,1124,1330,3,11,8,1,0.7741935483870968,0.7647058823529411,0.009487666034155628,11.923076923076923,42.479166666666664,30.55608974358974,1793.1190802709687,1752.2398766994438,40.87920357152484,0.5585599208521281
67,2010,1330,1124,11,3,-8,0,0.7647058823529411,0.7741935483870968,0.009487666034155628,11.923076923076923,42.479166666666664,30.55608974358974,1752.2398766994438,1793.1190802709687,-40.87920357152484,0.44144007914787187
68,2010,1139,1293,5,13,8,1,0.875,0.875,0.0,17.901960784313726,56.854166666666664,38.95220588235294,1853.7182230403748,1712.7232793081685,140.99494373220637,0.6924571941475937
69,2010,1293,1139,13,5,-8,0,0.875,0.875,0.0,17.901960784313726,56.854166666666664,38.95220588235294,1712.7232793081685,1853.7182230403748,-140.99494373220637,0.30754280585240634
70,2010,1243,1140,2,7,5,1,0.78125,0.8484848484848485,-0.06723484848484851,6.9423076923076925,14.51923076923077,7.5769230769230775,1798.6100246495937,1794.214528622623,4.395496026970704,0.5063252898079578
71,2010,1140,1243,7,2,-5,0,0.8484848484848485,0.78125,-0.06723484848484851,6.9423076923076925,14.51923076923077,7.5769230769230775,1794.214528622623,1798.6100246495937,-4.395496026970704,0.49367471019204223
72,2010,1246,1448,1,9,8,1,0.9411764705882353,0.6551724137931034,0.28600405679513186,3.3461538461538463,47.63265306122449,44.28649921507064,1873.5577051699486,1714.7732769771196,158.78442819282895,0.7138254741180657
73,2010,1448,1246,9,1,-8,0,0.6551724137931034,0.9411764705882353,0.28600405679513186,3.3461538461538463,47.63265306122449,44.28649921507064,1714.7732769771196,1873.5577051699486,-158.78442819282895,0.28617452588193426
74,2010,1320,1242,9,1,-8,1,0.875,0.9411764705882353,-0.06617647058823528,27.0,1.1153846153846154,-25.884615384615383,1795.2328062503502,1978.4797884538907,-183.24698220354048,0.25829400829735377
75,2010,1242,1320,1,9,8,0,0.9411764705882353,0.875,-0.06617647058823528,27.0,1.1153846153846154,-25.884615384615383,1978.4797884538907,1795.2328062503502,183.24698220354048,0.7417059917026463
76,2010,1388,1437,10,2,-8,1,0.8333333333333334,0.7741935483870968,0.05913978494623662,32.0,11.98076923076923,-20.01923076923077,1767.246615797557,1828.1358817670462,-60.88926596948909,0.41325953113725045
77,2010,1437,1388,2,10,8,0,0.7741935483870968,0.8333333333333334,0.05913978494623662,32.0,11.98076923076923,-20.01923076923077,1828.1358817670462,1767.246615797557,60.88926596948909,0.5867404688627496
78,2010,1397,1325,6,14,8,1,0.7575757575757576,0.5882352941176471,0.1693404634581105,20.557692307692307,106.83333333333333,86.27564102564102,1800.1487475890704,1606.5984616102587,193.55028597881164,0.7529047820261006
79,2010,1325,1397,14,6,-8,0,0.5882352941176471,0.7575757575757576,0.1693404634581105,20.557692307692307,106.83333333333333,86.27564102564102,1606.5984616102587,1800.1487475890704,-193.55028597881164,0.24709521797389944
80,2010,1449,1307,11,3,-8,1,0.7272727272727273,0.8787878787878788,-0.1515151515151515,33.625,19.51923076923077,-14.10576923076923,1772.3026735380954,1803.0429649487132,-30.74029141061783,0.45587624246112607
81,2010,1307,1449,3,11,8,0,0.8787878787878788,0.7272727272727273,-0.1515151515151515,33.625,19.51923076923077,-14.10576923076923,1803.0429649487132,1772.3026735380954,30.74029141061783,0.544123757538874
82,2010,1165,1458,12,4,-8,1,0.8620689655172413,0.7419354838709677,0.12013348164627358,52.326530612244895,15.961538461538462,-36.364992150706435,1753.6440318715834,1764.587082451739,-10.943050580155614,0.4842568898647103
83,2010,1458,1165,4,12,8,0,0.7419354838709677,0.8620689655172413,0.12013348164627358,52.326530612244895,15.961538461538462,-36.364992150706435,1764.587082451739,1753.6440318715834,10.943050580155614,0.5157431101352896
84,2010,1181,1143,1,8,7,1,0.8529411764705882,0.696969696969697,0.15597147950089119,3.4423076923076925,27.625,24.182692307692307,1929.3084431234981,1742.812492684435,186.4959504390631,0.7452727679546745
85,2010,1143,1181,8,1,-7,0,0.696969696969697,0.8529411764705882,0.15597147950089119,3.4423076923076925,27.625,24.182692307692307,1742.812492684435,1929.3084431234981,-186.4959504390631,0.25472723204532555
86,2010,1277,1268,5,4,-1,1,0.75,0.7333333333333333,0.01666666666666672,23.173076923076923,17.576923076923077,-5.596153846153847,1809.343870020834,1769.6860277889468,39.657842231887116,0.5568256439044299
87,2010,1268,1277,4,5,1,0,0.7333333333333333,0.75,0.01666666666666672,23.173076923076923,17.576923076923077,-5.596153846153847,1769.6860277889468,1809.343870020834,-39.657842231887116,0.4431743560955701
88,2010,1326,1210,2,10,8,1,0.7941176470588235,0.6363636363636364,0.15775401069518713,11.326923076923077,37.36734693877551,26.040423861852435,1821.347770197351,1697.4186344295158,123.9291357678353,0.6711505544903575
89,2010,1210,1326,10,2,-8,0,0.6363636363636364,0.7941176470588235,0.15775401069518713,11.326923076923077,37.36734693877551,26.040423861852435,1697.4186344295158,1821.347770197351,-123.9291357678353,0.32884944550964246
90,2010,1345,1401,4,5,1,1,0.84375,0.7096774193548387,0.13407258064516125,11.596153846153847,18.686274509803923,7.090120663650076,1856.6019706683157,1788.7978878081651,67.80408286015063,0.5963577267193427
91,2010,1401,1345,5,4,-1,0,0.7096774193548387,0.84375,0.13407258064516125,11.596153846153847,18.686274509803923,7.090120663650076,1788.7978878081651,1856.6019706683157,-67.80408286015063,0.40364227328065727
92,2010,1393,1211,1,8,7,1,0.875,0.8064516129032258,0.06854838709677424,3.8076923076923075,34.745098039215684,30.937405731523377,1875.4062012457348,1797.4493672370274,77.95683400870735,0.6103433283073889
93,2010,1211,1393,8,1,-7,0,0.8064516129032258,0.875,0.06854838709677424,3.8076923076923075,34.745098039215684,30.937405731523377,1797.4493672370274,1875.4062012457348,-77.95683400870735,0.3896566716926111
94,2010,1452,1281,2,10,8,1,0.8181818181818182,0.6875,0.13068181818181823,5.615384615384615,32.244897959183675,26.62951334379906,1875.0427901293247,1738.6005311211334,136.4422590081913,0.6868480986952648
95,2010,1281,1452,10,2,-8,0,0.6875,0.8181818181818182,0.13068181818181823,5.615384615384615,32.244897959183675,26.62951334379906,1738.6005311211334,1875.0427901293247,-136.4422590081913,0.31315190130473525
96,2010,1462,1338,6,3,-3,1,0.75,0.75,0.0,23.020408163265305,20.115384615384617,-2.9050235478806883,1804.598392191858,1818.2898419178046,-13.69144972594654,0.48030661303231675
97,2010,1338,1462,3,6,3,0,0.75,0.75,0.0,23.020408163265305,20.115384615384617,-2.9050235478806883,1818.2898419178046,1804.598392191858,13.69144972594654,0.5196933869676832
98,2010,1139,1393,5,1,-4,1,0.875,0.875,0.0,17.901960784313726,3.8076923076923075,-14.09426847662142,1862.944507215947,1887.0959013965132,-24.151394180566285,0.46529922439527877
99,2010,1393,1139,1,5,4,0,0.875,0.875,0.0,17.901960784313726,3.8076923076923075,-14.09426847662142,1887.0959013965132,1862.944507215947,24.151394180566285,0.5347007756047213
100,2010,1243,1462,2,6,4,1,0.78125,0.75,0.03125,6.9423076923076925,23.020408163265305,16.07810047095761,1813.420265955355,1820.1891938008885,-6.768927845533426,0.49025996208845074
101,2010,1462,1243,6,2,-4,0,0.75,0.78125,0.03125,6.9423076923076925,23.020408163265305,16.07810047095761,1820.1891938008885,1813.420265955355,6.768927845533426,0.5097400379115493
102,2010,1246,1165,1,12,11,1,0.9411764705882353,0.8620689655172413,0.07910750507099396,3.3461538461538463,52.326530612244895,48.98037676609105,1882.1429409464065,1769.116325175642,113.02661577076447,0.6571532065774706
103,2010,1165,1246,12,1,-11,0,0.8620689655172413,0.9411764705882353,0.07910750507099396,3.3461538461538463,52.326530612244895,48.98037676609105,1769.116325175642,1882.1429409464065,-113.02661577076447,0.34284679342252944
104,2010,1452,1449,2,11,9,1,0.8181818181818182,0.7272727272727273,0.09090909090909094,5.615384615384615,33.625,28.009615384615387,1884.4373471684667,1788.6263862642616,95.8109609042051,0.6344910059929925
105,2010,1449,1452,11,2,-9,0,0.7272727272727273,0.8181818181818182,0.09090909090909094,5.615384615384615,33.625,28.009615384615387,1788.6263862642616,1884.4373471684667,-95.8109609042051,0.36550899400700754
106,2010,1124,1388,3,10,7,1,0.7741935483870968,0.8333333333333334,-0.05913978494623662,11.923076923076923,32.0,20.076923076923077,1806.3622826454048,1784.8488298634395,21.51345278196527,0.5309208387852589
107,2010,1388,1124,10,3,-7,0,0.8333333333333334,0.7741935483870968,-0.05913978494623662,11.923076923076923,32.0,20.076923076923077,1784.8488298634395,1806.3622826454048,-21.51345278196527,0.46907916121474114
108,2010,1181,1345,1,4,3,1,0.8529411764705882,0.84375,0.009191176470588203,3.4423076923076925,11.596153846153847,8.153846153846153,1936.950260084858,1868.7112388667354,68.23902121812262,0.5969602612119901
109,2010,1345,1181,4,1,-3,0,0.84375,0.8529411764705882,0.009191176470588203,3.4423076923076925,11.596153846153847,8.153846153846153,1868.7112388667354,1936.950260084858,-68.23902121812262,0.4030397387880099
110,2010,1277,1320,5,9,4,1,0.75,0.875,-0.125,23.173076923076923,27.0,3.8269230769230766,1822.6391007037012,1817.4839860014297,5.155114702271476,0.5074182620357652
111,2010,1320,1277,9,5,-4,0,0.875,0.75,-0.125,23.173076923076923,27.0,3.8269230769230766,1817.4839860014297,1822.6391007037012,-5.155114702271476,0.49258173796423477
112,2010,1397,1326,6,2,-4,1,0.7575757575757576,0.7941176470588235,-0.036541889483065915,20.557692307692307,11.326923076923077,-9.23076923076923,1807.5616041282874,1831.2132535626404,-23.651649434352976,0.4660150218233531
113,2010,1326,1397,2,6,4,0,0.7941176470588235,0.7575757575757576,-0.036541889483065915,20.557692307692307,11.326923076923077,-9.23076923076923,1831.2132535626404,1807.5616041282874,23.651649434352976,0.5339849781766469
114,2010,1139,1243,5,2,-3,1,0.875,0.78125,0.09375,17.901960784313726,6.9423076923076925,-10.959653092006032,1878.9855304840885,1828.7124670927014,50.27306339138704,0.5718480163505876
115,2010,1243,1139,2,5,3,0,0.78125,0.875,0.09375,17.901960784313726,6.9423076923076925,-10.959653092006032,1828.7124670927014,1878.9855304840885,-50.27306339138704,0.4281519836494124
116,2010,1452,1246,2,1,-1,1,0.8181818181818182,0.9411764705882353,-0.12299465240641705,5.615384615384615,3.3461538461538463,-2.2692307692307687,1895.402616988677,1892.4283447490823,2.974272239594711,0.5042802172683521
117,2010,1246,1452,1,2,1,0,0.9411764705882353,0.8181818181818182,-0.12299465240641705,5.615384615384615,3.3461538461538463,-2.2692307692307687,1892.4283447490823,1895.402616988677,-2.974272239594711,0.49571978273164785
118,2010,1181,1124,1,3,2,1,0.8529411764705882,0.7741935483870968,0.07874762808349145,3.4423076923076925,11.923076923076923,8.48076923076923,1949.0414522484982,1820.434657481847,128.60679476665132,0.6770658758331807
119,2010,1124,1181,3,1,-2,0,0.7741935483870968,0.8529411764705882,0.07874762808349145,3.4423076923076925,11.923076923076923,8.48076923076923,1820.434657481847,1949.0414522484982,-128.60679476665132,0.3229341241668193
120,2010,1277,1397,5,6,1,1,0.75,0.7575757575757576,-0.007575757575757569,23.173076923076923,20.557692307692307,-2.6153846153846168,1837.416552842628,1823.5811534735867,13.835399369041397,0.5199002223981894
121,2010,1397,1277,6,5,-1,0,0.7575757575757576,0.75,-0.007575757575757569,23.173076923076923,20.557692307692307,-2.6153846153846168,1823.5811534735867,1837.416552842628,-13.835399369041397,0.48009977760181055
122,2010,1139,1277,5,5,0,1,0.875,0.75,0.125,17.901960784313726,23.173076923076923,5.2711161387631975,1891.830089993571,1851.8195461706823,40.01054382288862,0.5573266081304575
123,2010,1277,1139,5,5,0,0,0.75,0.875,0.125,17.901960784313726,23.173076923076923,5.2711161387631975,1851.8195461706823,1891.830089993571,-40.01054382288862,0.44267339186954247
124,2010,1181,1452,1,2,1,1,0.8529411764705882,0.8181818181818182,0.03475935828876997,3.4423076923076925,5.615384615384615,2.1730769230769225,1958.7294759735028,1910.2742104706265,48.45526550287627,0.5692841077371797
125,2010,1452,1181,2,1,-1,0,0.8181818181818182,0.8529411764705882,0.03475935828876997,3.4423076923076925,5.615384615384615,2.1730769230769225,1910.2742104706265,1958.7294759735028,-48.45526550287627,0.43071589226282025
126,2010,1181,1139,1,5,4,1,0.8529411764705882,0.875,-0.022058823529411797,3.4423076923076925,17.901960784313726,14.459653092006032,1971.6509527413873,1905.110291749657,66.54066099173019,0.5946058234490177
127,2010,1139,1181,5,1,-4,0,0.875,0.8529411764705882,-0.022058823529411797,3.4423076923076925,17.901960784313726,14.459653092006032,1905.110291749657,1971.6509527413873,-66.54066099173019,0.4053941765509823
128,2011,1155,1412,12,12,0,1,0.65625,0.7333333333333333,-0.07708333333333328,40.6530612244898,49.775510204081634,9.122448979591837,1696.5384112461586,1695.5357604799292,1.002650766229408,0.50144292643672
129,2011,1412,1155,12,12,0,0,0.7333333333333333,0.65625,-0.07708333333333328,40.6530612244898,49.775510204081634,9.122448979591837,1695.5357604799292,1696.5384112461586,-1.002650766229408,0.49855707356328005
130,2011,1421,1114,16,16,0,1,0.5517241379310345,0.5151515151515151,0.03657262277951934,155.0408163265306,198.24489795918367,43.20408163265307,1506.380718879751,1477.4713453652816,28.90937351446928,0.5415081823572094
131,2011,1114,1421,16,16,0,0,0.5151515151515151,0.5517241379310345,0.03657262277951934,155.0408163265306,198.24489795918367,43.20408163265307,1477.4713453652816,1506.380718879751,-28.90937351446928,0.45849181764279057
132,2011,1427,1106,16,16,0,1,0.5517241379310345,0.46875,0.08297413793103448,204.9387755102041,278.9795918367347,74.0408163265306,1528.6104393714625,1434.8641746776032,93.7462646938593,0.6317302689734781
133,2011,1106,1427,16,16,0,0,0.46875,0.5517241379310345,0.08297413793103448,204.9387755102041,278.9795918367347,74.0408163265306,1434.8641746776032,1528.6104393714625,-93.7462646938593,0.36826973102652194
134,2011,1433,1425,11,11,0,1,0.6764705882352942,0.5757575757575758,0.10071301247771836,68.75510204081633,61.93877551020408,-6.816326530612244,1688.7803625016434,1644.64573837574,44.13462412590343,0.5631753841586457
