ID,Pred,Team1ID,Team2ID,Team1Name,Team2Name,Team1ELO,Team2ELO,Team1Seed,Team2Seed
2024_1129_1235,0.8085555439586135,1235,1129,Iowa St,Boise St,1819.0023319193435,1700.0188591915337,2,10
2024_1160_1235,0.8170914681223345,1235,1160,Iowa St,Colorado,1819.0023319193435,1691.489482772901,2,10
2024_1235_1301,0.838277019468314,1235,1301,Iowa St,NC State,1819.0023319193435,1668.8867935722649,2,11
2024_1235_1241,0.782856063374418,1235,1241,Iowa St,James Madison,1819.0023319193435,1724.075357479141,2,12
2024_1235_1436,0.7856529423831611,1235,1436,Iowa St,Vermont,1819.0023319193435,1721.5627066358347,2,13
2024_1235_1324,0.8951081237641157,1235,1324,Iowa St,Oakland,1819.0023319193435,1593.105556226391,2,14
2024_1235_1443,0.9135185830425108,1235,1443,Iowa St,WKU,1819.0023319193435,1560.6742255595832,2,15
2024_1235_1255,0.9345615660598489,1235,1255,Iowa St,Longwood,1819.0023319193435,1514.8310751595295,2,16
2024_1120_1228,0.5090156911745615,1228,1120,Illinois,Auburn,1784.2956472637227,1793.8134021646629,3,4
2024_1228_1361,0.6057601319823238,1228,1361,Illinois,San Diego St,1784.2956472637227,1749.0065961110001,3,5
2024_1140_1228,0.7093822360602153,1228,1140,Illinois,BYU,1784.2956472637227,1693.6502940625378,3,6
2024_1228_1450,0.7399831936060638,1228,1450,Illinois,Washington St,1784.2956472637227,1685.3184945379912,3,7
2024_1194_1228,0.6720981915793044,1228,1194,Illinois,FL Atlantic,1784.2956472637227,1750.20452702202,3,8
2024_1228_1321,0.7976599699836588,1228,1321,Illinois,Northwestern,1784.2956472637227,1665.7880515530726,3,9
2024_1179_1228,0.688097563191298,1228,1179,Illinois,Drake,1784.2956472637227,1764.0247090439525,3,10
2024_1182_1228,0.8150724984689903,1228,1182,Illinois,Duquesne,1784.2956472637227,1658.8274891002904,3,11
2024_1228_1412,0.7799566914038023,1228,1412,Illinois,UAB,1784.2956472637227,1691.9488346004314,3,12
2024_1228_1463,0.7991514848510473,1228,1463,Illinois,Yale,1784.2956472637227,1674.379477395046,3,13
2024_1228_1287,0.860028677616449,1228,1287,Illinois,Morehead St,1784.2956472637227,1608.3297936801964,3,14
2024_1228_1355,0.8691189698398577,1228,1355,Illinois,S Dakota St,1784.2956472637227,1596.5247636870092,3,15
2024_1228_1391,0.9137595364740869,1228,1391,Illinois,Stetson,1784.2956472637227,1525.5033531179756,3,16
2024_1228_1314,0.4306765653071776,1228,1314,Illinois,North Carolina,1784.2956472637227,1796.7183842336785,3,1
2024_1112_1228,0.43655515646941606,1228,1112,Illinois,Arizona,1784.2956472637227,1808.0799474914206,3,2
2024_1124_1228,0.534744091077436,1228,1124,Illinois,Baylor,1784.2956472637227,1763.136713391782,3,3
2024_1104_1228,0.5505460163930549,1228,1104,Illinois,Alabama,1784.2956472637227,1768.457710582419,3,4
2024_1228_1388,0.5414606246145254,1228,1388,Illinois,St Mary's CA,1784.2956472637227,1789.029061560117,3,5
2024_1155_1228,0.7488963794961336,1228,1155,Illinois,Clemson,1784.2956472637227,1663.1965825094412,3,6
2024_1173_1228,0.7129660469849552,1228,1173,Illinois,Dayton,1784.2956472637227,1705.9981956054135,3,7
2024_1228_1280,0.7851932613921726,1228,1280,Illinois,Mississippi St,1784.2956472637227,1662.2706153949302,3,8
2024_1228_1277,0.798882724823337,1228,1277,Illinois,Michigan St,1784.2956472637227,1664.6338684936895,3,9
2024_1228_1305,0.7379045626352304,1228,1305,Illinois,Nevada,1784.2956472637227,1726.9563900095893,3,10
2024_1228_1307,0.7735633822732253,1228,1307,Illinois,New Mexico,1784.2956472637227,1697.5534117279865,3,11
2024_1213_1228,0.7313895067900053,1228,1213,Illinois,Grand Canyon,1784.2956472637227,1732.036634427032,3,12
2024_1158_1228,0.7252586897888248,1228,1158,Illinois,Col Charleston,1784.2956472637227,1736.7465056472172,3,13
2024_1159_1228,0.8282530543960068,1228,1159,Illinois,Colgate,1784.2956472637227,1645.1497388831576,3,14
2024_1228_1253,0.9079491491727752,1228,1253,Illinois,Long Beach St,1784.2956472637227,1536.3838456317214,3,15
2024_1224_1228,0.9389260321141565,1228,1224,Illinois,Howard,1784.2956472637227,1468.9243119213404,3,16
2024_1228_1447,0.9496944000325532,1228,1447,Illinois,Wagner,1784.2956472637227,1437.7070067970449,3,16
2024_1228_1345,0.2539755355414516,1228,1345,Illinois,Purdue,1784.2956472637227,1918.0820619455849,3,1
2024_1228_1397,0.45591179452266534,1228,1397,Illinois,Tennessee,1784.2956472637227,1796.1716166367228,3,2
2024_1166_1228,0.5165041926763018,1228,1166,Illinois,Creighton,1784.2956472637227,1774.2572486824401,3,3
2024_1228_1242,0.5145757806043539,1228,1242,Illinois,Kansas,1784.2956472637227,1790.430882041691,3,4
2024_1211_1228,0.47019745649342404,1228,1211,Illinois,Gonzaga,1784.2956472637227,1832.4374644706545,3,5
2024_1228_1376,0.688679605923891,1228,1376,Illinois,South Carolina,1784.2956472637227,1708.6122694955204,3,6
2024_1228_1400,0.6840170021166821,1228,1400,Illinois,Texas,1784.2956472637227,1726.9045336821805,3,7
2024_1228_1429,0.6591448951750166,1228,1429,Illinois,Utah St,1784.2956472637227,1759.0517656316995,3,8
2024_1228_1395,0.7784572287187703,1228,1395,Illinois,TCU,1784.2956472637227,1683.2736371228686,3,9
2024_1161_1228,0.8213288988034901,1228,1161,Illinois,Colorado St,1784.2956472637227,1652.4336708176806,3,10
2024_1228_1438,0.7657891840484606,1228,1438,Illinois,Virginia,1784.2956472637227,1704.2198489087848,3,10
2024_1228_1332,0.7753161151542878,1228,1332,Illinois,Oregon,1784.2956472637227,1696.02823693555,3,11
2024_1228_1270,0.8669496428756505,1228,1270,Illinois,McNeese St,1784.2956472637227,1599.4034076580233,3,12
2024_1228_1359,0.7767730371543476,1228,1359,Illinois,Samford,1784.2956472637227,1694.7540251390158,3,13
2024_1103_1228,0.8508528130552129,1228,1103,Illinois,Akron,1784.2956472637227,1619.611866900276,3,14
2024_1228_1389,0.9115263013435416,1228,1389,Illinois,St Peter's,1784.2956472637227,1529.7613899190612,3,15
2024_1212_1228,0.9152052324614957,1228,1212,Illinois,Grambling,1784.2956472637227,1522.6933430845452,3,16
2024_1228_1286,0.9206844172369155,1228,1286,Illinois,Montana St,1784.2956472637227,1511.6323516504287,3,16
2024_1222_1228,0.21498461417263115,1228,1222,Illinois,Houston,1784.2956472637227,1951.160423382593,3,1
2024_1228_1266,0.41126719862192623,1228,1266,Illinois,Marquette,1784.2956472637227,1823.8236033934306,3,2
2024_1228_1246,0.5575955317954125,1228,1246,Illinois,Kentucky,1784.2956472637227,1749.1207241450747,3,3
2024_1181_1228,0.5517178965330058,1228,1181,Illinois,Duke,1784.2956472637227,1767.737662533171,3,4
2024_1228_1458,0.6896858015149352,1228,1458,Illinois,Wisconsin,1784.2956472637227,1692.8982739485298,3,5
2024_1228_1403,0.6643103083381525,1228,1403,Illinois,Texas Tech,1784.2956472637227,1725.5441020131711,3,6
2024_1196_1228,0.7104639224589854,1228,1196,Illinois,Florida,1784.2956472637227,1707.8518773217063,3,7
2024_1228_1304,0.7687329225332692,1228,1304,Illinois,Nebraska,1784.2956472637227,1676.714063191751,3,8
2024_1228_1401,0.7621653435155568,1228,1401,Illinois,Texas A&M,1784.2956472637227,1697.2747268986864,3,9
2024_1129_1228,0.7707096863044802,1228,1129,Illinois,Boise St,1784.2956472637227,1700.0188591915337,3,10
2024_1160_1228,0.7804748994454173,1228,1160,Illinois,Colorado,1784.2956472637227,1691.489482772901,3,10
2024_1228_1301,0.8048888663312657,1228,1301,Illinois,NC State,1784.2956472637227,1668.8867935722649,3,11
2024_1228_1241,0.741553686501198,1228,1241,Illinois,James Madison,1784.2956472637227,1724.075357479141,3,12
2024_1228_1436,0.7447090704825897,1228,1436,Illinois,Vermont,1784.2956472637227,1721.5627066358347,3,13
2024_1228_1324,0.8716565500201068,1228,1324,Illinois,Oakland,1784.2956472637227,1593.105556226391,3,14
2024_1228_1443,0.8936943430944726,1228,1443,Illinois,WKU,1784.2956472637227,1560.6742255595832,3,15
2024_1228_1255,0.9191340330445087,1228,1255,Illinois,Longwood,1784.2956472637227,1514.8310751595295,3,16
2024_1120_1361,0.597114837063791,1120,1361,Auburn,San Diego St,1793.8134021646629,1749.0065961110001,4,5
2024_1120_1140,0.7018910041353561,1120,1140,Auburn,BYU,1793.8134021646629,1693.6502940625378,4,6
2024_1120_1450,0.7329838512570074,1120,1450,Auburn,Washington St,1793.8134021646629,1685.3184945379912,4,7
2024_1120_1194,0.6641009662356037,1120,1194,Auburn,FL Atlantic,1793.8134021646629,1750.20452702202,4,8
2024_1120_1321,0.7917763347936552,1120,1321,Auburn,Northwestern,1793.8134021646629,1665.7880515530726,4,9
2024_1120_1179,0.6874162557435061,1120,1179,Auburn,Drake,1793.8134021646629,1764.0247090439525,4,10
2024_1120_1182,0.8243249379764302,1120,1182,Auburn,Duquesne,1793.8134021646629,1658.8274891002904,4,11
2024_1120_1412,0.7905145132083732,1120,1412,Auburn,UAB,1793.8134021646629,1691.9488346004314,4,12
2024_1120_1463,0.8090138458070606,1120,1463,Auburn,Yale,1793.8134021646629,1674.379477395046,4,13
2024_1120_1287,0.8673977645132832,1120,1287,Auburn,Morehead St,1793.8134021646629,1608.3297936801964,4,14
2024_1120_1355,0.8760784373158195,1120,1355,Auburn,S Dakota St,1793.8134021646629,1596.5247636870092,4,15
2024_1120_1391,0.9185676926117455,1120,1391,Auburn,Stetson,1793.8134021646629,1525.5033531179756,4,16
2024_1120_1314,0.42185623313665976,1120,1314,Auburn,North Carolina,1793.8134021646629,1796.7183842336785,4,1
2024_1112_1120,0.42770487628225357,1120,1112,Auburn,Arizona,1793.8134021646629,1808.0799474914206,4,2
2024_1120_1124,0.5257606772065879,1120,1124,Auburn,Baylor,1793.8134021646629,1763.136713391782,4,3
2024_1104_1120,0.5416061661487064,1120,1104,Auburn,Alabama,1793.8134021646629,1768.457710582419,4,4
2024_1120_1388,0.5324935172514229,1120,1388,Auburn,St Mary's CA,1793.8134021646629,1789.029061560117,4,5
2024_1120_1155,0.7420533327903752,1120,1155,Auburn,Clemson,1793.8134021646629,1663.1965825094412,4,6
2024_1120_1173,0.7055288470424999,1120,1173,Auburn,Dayton,1793.8134021646629,1705.9981956054135,4,7
2024_1120_1280,0.7790475343381768,1120,1280,Auburn,Mississippi St,1793.8134021646629,1662.2706153949302,4,8
2024_1120_1277,0.7930254190809483,1120,1277,Auburn,Michigan St,1793.8134021646629,1664.6338684936895,4,9
2024_1120_1305,0.7372905141309641,1120,1305,Auburn,Nevada,1793.8134021646629,1726.9563900095893,4,10
2024_1120_1307,0.7843431418891632,1120,1307,Auburn,New Mexico,1793.8134021646629,1697.5534117279865,4,11
2024_1120_1213,0.7435112997256601,1120,1213,Auburn,Grand Canyon,1793.8134021646629,1732.036634427032,4,12
2024_1120_1158,0.7375578761953687,1120,1158,Auburn,Col Charleston,1793.8134021646629,1736.7465056472172,4,13
2024_1120_1159,0.836977931999874,1120,1159,Auburn,Colgate,1793.8134021646629,1645.1497388831576,4,14
2024_1120_1253,0.9130504259101553,1120,1253,Auburn,Long Beach St,1793.8134021646629,1536.3838456317214,4,15
2024_1120_1224,0.9424194996642059,1120,1224,Auburn,Howard,1793.8134021646629,1468.9243119213404,4,16
2024_1120_1447,0.952603004007457,1120,1447,Auburn,Wagner,1793.8134021646629,1437.7070067970449,4,16
2024_1120_1345,0.24720274312459062,1120,1345,Auburn,Purdue,1793.8134021646629,1918.0820619455849,4,1
2024_1120_1397,0.4469804014653937,1120,1397,Auburn,Tennessee,1793.8134021646629,1796.1716166367228,4,2
2024_1120_1166,0.507492961213475,1120,1166,Auburn,Creighton,1793.8134021646629,1774.2572486824401,4,3
2024_1120_1242,0.5055630135886452,1120,1242,Auburn,Kansas,1793.8134021646629,1790.430882041691,4,4
2024_1120_1211,0.46122344089549505,1120,1211,Auburn,Gonzaga,1793.8134021646629,1832.4374644706545,4,5
2024_1120_1376,0.6808947785803114,1120,1376,Auburn,South Carolina,1793.8134021646629,1708.6122694955204,4,6
2024_1120_1400,0.6761704062709292,1120,1400,Auburn,Texas,1793.8134021646629,1726.9045336821805,4,7
2024_1120_1429,0.6509957998359039,1120,1429,Auburn,Utah St,1793.8134021646629,1759.0517656316995,4,8
2024_1120_1395,0.7721746988641314,1120,1395,Auburn,TCU,1793.8134021646629,1683.2736371228686,4,9
2024_1120_1161,0.8208628520499235,1120,1161,Auburn,Colorado St,1793.8134021646629,1652.4336708176806,4,10
2024_1120_1438,0.7652196789086321,1120,1438,Auburn,Virginia,1793.8134021646629,1704.2198489087848,4,10
2024_1120_1332,0.7860355133990965,1120,1332,Auburn,Oregon,1793.8134021646629,1696.02823693555,4,11
2024_1120_1270,0.8740077401082409,1120,1270,Auburn,McNeese St,1793.8134021646629,1599.4034076580233,4,12
2024_1120_1359,0.7874419834759866,1120,1359,Auburn,Samford,1793.8134021646629,1694.7540251390158,4,13
2024_1103_1120,0.8586255719942472,1120,1103,Auburn,Akron,1793.8134021646629,1619.611866900276,4,14
2024_1120_1389,0.9164475819261948,1120,1389,Auburn,St Peter's,1793.8134021646629,1529.7613899190612,4,15
2024_1120_1212,0.9199398488719364,1120,1212,Auburn,Grambling,1793.8134021646629,1522.6933430845452,4,16
2024_1120_1286,0.9251381218573943,1120,1286,Auburn,Montana St,1793.8134021646629,1511.6323516504287,4,16
