Season,TeamID,TeamName,DayNum,ELO
2003,1235,Iowa St,0,1506.411111111111
2003,1236,PFW,0,1490.9777777777779
2003,1237,IUPUI,0,1493.6555555555556
2003,1238,Jackson St,0,1493.8138888888889
2003,1239,Jacksonville,0,1491.9694444444444
2003,1240,Jacksonville St,0,1498.8777777777777
2003,1241,James Madison,0,1496.3111111111111
2003,1242,Kansas,0,1507.69
2003,1243,Kansas St,0,1494.0083333333334
2003,1244,Kennesaw,0,1500.0
2003,1245,Kent,0,1508.5722222222223
2003,1246,Kentucky,0,1535.2
2003,1247,La Salle,0,1497.875
2003,1248,Lafayette,0,1490.75
2003,1249,Lamar,0,1491.3722222222223
2003,1250,Lehigh,0,1493.6888888888889
2003,1251,Liberty,0,1492.4722222222222
2003,1252,Lipscomb,0,1489.9944444444445
2003,1253,Long Beach St,0,1490.161111111111
2003,1254,LIU Brooklyn,0,1492.8805555555555
2003,1255,Longwood,0,1500.0
2003,1256,Louisiana Tech,0,1494.1166666666666
2003,1257,Louisville,0,1508.2277777777779
2003,1258,Loy Marymount,0,1496.2222222222222
2003,1259,Loyola MD,0,1489.825
2003,1260,Loyola-Chicago,0,1498.0777777777778
2003,1261,LSU,0,1505.9777777777779
2003,1262,MA Lowell,0,1500.0
2003,1263,Maine,0,1490.0666666666666
2003,1264,Manhattan,0,1498.0861111111112
2003,1265,Marist,0,1496.5833333333333
2003,1266,Marquette,0,1509.67
2003,1267,Marshall,0,1499.5611111111111
2003,1268,Maryland,0,1512.0
2003,1269,Massachusetts,0,1494.2416666666666
2003,1270,McNeese St,0,1496.4888888888888
2003,1271,MD E Shore,0,1489.1138888888888
2003,1272,Memphis,0,1505.65
2003,1273,Mercer,0,1495.9805555555556
2003,1274,Miami FL,0,1499.0555555555557
2003,1275,Miami OH,0,1503.9444444444443
2003,1276,Michigan,0,1491.4083333333333
2003,1277,Michigan St,0,1507.455
2003,1278,Minnesota,0,1505.375
2003,1279,Mississippi,0,1508.3111111111111
2003,1280,Mississippi St,0,1504.645
2003,1281,Missouri,0,1522.0
2003,1282,Missouri KC,0,1490.0805555555555
2003,1283,Missouri St,0,1498.4583333333333
2003,1284,Monmouth NJ,0,1493.8138888888889
2003,1285,Montana,0,1493.6027777777779
2003,1286,Montana St,0,1495.175
2003,1287,Morehead St,0,1497.1805555555557
2003,1288,Morgan St,0,1488.7611111111112
2003,1290,MS Valley St,0,1491.2583333333334
2003,1291,Mt St Mary's,0,1493.4611111111112
2003,1292,MTSU,0,1496.3305555555555
2003,1293,Murray St,0,1503.4
2003,1294,N Colorado,0,1500.0
2003,1295,N Dakota St,0,1500.0
2003,1296,N Illinois,0,1496.125
2003,1297,N Kentucky,0,1500.0
2003,1298,Navy,0,1492.213888888889
2003,1299,NC A&T,0,1489.0055555555555
2003,1300,NC Central,0,1500.0
2003,1301,NC State,0,1509.8105263157895
2003,1303,NE Omaha,0,1500.0
2003,1304,Nebraska,0,1503.65
2003,1305,Nevada,0,1496.65
2003,1306,New Hampshire,0,1489.9
2003,1307,New Mexico,0,1495.7305555555556
2003,1308,New Mexico St,0,1498.1333333333334
2003,1309,New Orleans,0,1499.5305555555556
2003,1310,Niagara,0,1491.6555555555556
2003,1311,Nicholls St,0,1489.3305555555555
2003,1312,NJIT,0,1500.0
2003,1313,Norfolk St,0,1490.4944444444445
2003,1314,North Carolina,0,1509.125
2003,1315,North Dakota,0,1500.0
2003,1316,North Florida,0,1500.0
2003,1317,North Texas,0,1502.6833333333334
2003,1318,Northeastern,0,1491.9888888888888
2003,1319,Northern Arizona,0,1495.3027777777777
2003,1320,Northern Iowa,0,1497.5944444444444
2003,1321,Northwestern,0,1496.5055555555555
2003,1322,Northwestern LA,0,1490.8222222222223
2003,1323,Notre Dame,0,1580.4
2003,1324,Oakland,0,1495.1444444444444
2003,1325,Ohio,0,1494.8361111111112
2003,1326,Ohio St,0,1503.7777777777778
2003,1328,Oklahoma,0,1517.0
2003,1329,Oklahoma St,0,1508.7
2003,1330,Old Dominion,0,1497.675
2003,1331,Oral Roberts,0,1506.0611111111111
2003,1332,Oregon,0,1509.8
2003,1333,Oregon St,0,1497.2527777777777
2003,1334,Pacific,0,1491.9361111111111
2003,1335,Penn,0,1502.6166666666666
2003,1336,Penn St,0,1492.4027777777778
2003,1337,Pepperdine,0,1495.4833333333333
2003,1338,Pittsburgh,0,1507.665
2003,1339,Portland,0,1495.075
2003,1340,Portland St,0,1493.111111111111
2003,1341,Prairie View,0,1496.525
2003,1342,Presbyterian,0,1500.0
2003,1343,Princeton,0,1498.3
2003,1344,Providence,0,1498.7194444444444
2003,1345,Purdue,0,1524.2222222222222
2003,1346,Quinnipiac,0,1497.4972222222223
2003,1347,Radford,0,1490.175
2003,1348,Rhode Island,0,1497.5944444444444
2003,1349,Rice,0,1498.5555555555557
2003,1350,Richmond,0,1499.7166666666667
2003,1351,Rider,0,1494.3861111111112
2003,1352,Robert Morris,0,1492.6222222222223
2003,1353,Rutgers,0,1504.7222222222222
2003,1354,S Carolina St,0,1491.9611111111112
2003,1355,S Dakota St,0,1500.0
2003,1356,S Illinois,0,1513.5555555555557
2003,1357,Sacred Heart,0,1489.361111111111
2003,1358,Sam Houston St,0,1494.4027777777778
2003,1359,Samford,0,1496.2166666666667
2003,1360,San Diego,0,1498.825
2003,1361,San Diego St,0,1494.925
2003,1362,San Francisco,0,1491.0194444444444
2003,1363,San Jose St,0,1493.2444444444445
2003,1364,UC Santa Barbara,0,1496.5972222222222
2003,1365,Santa Clara,0,1493.5277777777778
2003,1367,SC Upstate,0,1500.0
2003,1368,SE Louisiana,0,1492.1638888888888
2003,1369,SE Missouri St,0,1492.4055555555556
2003,1370,Seattle,0,1500.0
2003,1371,Seton Hall,0,1499.8555555555556
2003,1372,SF Austin,0,1490.1694444444445
2003,1373,Siena,0,1502.838888888889
2003,1374,SMU,0,1504.4333333333334
2003,1375,South Alabama,0,1497.4777777777779
2003,1376,South Carolina,0,1505.4388888888889
2003,1377,South Dakota,0,1500.0
2003,1378,South Florida,0,1504.8944444444444
2003,1379,Southern Miss,0,1504.1888888888889
2003,1380,Southern Univ,0,1489.625
2003,1381,Southern Utah,0,1493.4277777777777
2003,1382,St Bonaventure,0,1497.8083333333334
2003,1384,St Francis PA,0,1492.55
2003,1385,St John's,0,1507.9277777777777
2003,1386,St Joseph's PA,0,1558.888888888889
2003,1387,St Louis,0,1495.6416666666667
2003,1388,St Mary's CA,0,1498.786111111111
2003,1389,St Peter's,0,1492.2277777777779
2003,1390,Stanford,0,1513.2
2003,1391,Stetson,0,1489.7527777777777
2003,1392,Stony Brook,0,1493.7027777777778
2003,1393,Syracuse,0,1504.8833333333334
2003,1394,TAM C. Christi,0,1491.0444444444445
2003,1395,TCU,0,1504.9611111111112
2003,1396,Temple,0,1493.5694444444443
2003,1397,Tennessee,0,1499.2333333333333
2003,1398,Tennessee St,0,1489.986111111111
2003,1399,Tennessee Tech,0,1503.088888888889
2003,1400,Texas,0,1529.8
2003,1401,Texas A&M,0,1505.7388888888888
2003,1402,Texas St,0,1496.4666666666667
2003,1403,Texas Tech,0,1529.111111111111
2003,1404,TN Martin,0,1496.9222222222222
2003,1405,Toledo,0,1496.4916666666666
2003,1406,Towson,0,1491.1833333333334
2003,1407,Troy,0,1502.8111111111111
2003,1408,Tulane,0,1494.0638888888889
2003,1409,Tulsa,0,1508.62
2003,1410,UTRGV,0,1490.6444444444444
2003,1411,TX Southern,0,1492.4694444444444
2003,1412,UAB,0,1503.8222222222223
2003,1413,UC Davis,0,1500.0
2003,1414,UC Irvine,0,1498.8527777777779
2003,1415,UC Riverside,0,1490.525
2003,1416,UCF,0,1495.8277777777778
2003,1417,UCLA,0,1496.8111111111111
2003,1418,Louisiana,0,1497.5666666666666
2003,1419,ULM,0,1489.5805555555555
2003,1420,UMBC,0,1495.088888888889
2003,1421,UNC Asheville,0,1493.8083333333334
2003,1422,UNC Greensboro,0,1497.475
2003,1423,UNC Wilmington,0,1499.7722222222221
2003,1424,UNLV,0,1507.4444444444443
2003,1425,USC,0,1496.0222222222221
2003,1426,UT Arlington,0,1493.5722222222223
2003,1427,UT San Antonio,0,1494.6194444444445
2003,1428,Utah,0,1504.8333333333333
2003,1429,Utah St,0,1499.275
2003,1430,Utah Valley,0,1500.0
2003,1431,UTEP,0,1490.0833333333333
2003,1433,VCU,0,1497.1583333333333
2003,1434,Valparaiso,0,1497.088888888889
2003,1435,Vanderbilt,0,1506.0055555555555
2003,1436,Vermont,0,1495.9166666666667
2003,1437,Villanova,0,1507.9722222222222
2003,1438,Virginia,0,1507.2611111111112
2003,1439,Virginia Tech,0,1495.4944444444445
2003,1440,VMI,0,1494.3277777777778
2003,1441,W Carolina,0,1490.6527777777778
2003,1442,W Illinois,0,1491.4194444444445
2003,1443,WKU,0,1502.638888888889
2003,1444,W Michigan,0,1499.7722222222221
2003,1447,Wagner,0,1496.611111111111
2003,1448,Wake Forest,0,1541.7777777777778
2003,1449,Washington,0,1498.361111111111
2003,1450,Washington St,0,1496.2166666666667
2003,1451,Weber St,0,1499.8166666666666
2003,1452,West Virginia,0,1502.9444444444443
2003,1453,WI Green Bay,0,1495.4916666666666
2003,1454,WI Milwaukee,0,1499.1944444444443
2003,1455,Wichita St,0,1496.763888888889
2003,1456,William & Mary,0,1490.9194444444445
2003,1457,Winthrop,0,1493.6333333333334
2003,1458,Wisconsin,0,1509.338888888889
2003,1459,Wofford,0,1496.9361111111111
2003,1460,Wright St,0,1502.7666666666667
2003,1461,Wyoming,0,1503.5555555555557
2003,1462,Xavier,0,1552.4
2003,1463,Yale,0,1503.6777777777777
2003,1464,Youngstown St,0,1493.9388888888889
2003,1465,Cal Baptist,0,1500.0
2003,1466,North Alabama,0,1500.0
2003,1467,Merrimack,0,1500.0
2003,1468,Bellarmine,0,1500.0
2003,1469,Utah Tech,0,1500.0
2003,1470,Tarleton St,0,1500.0
2003,1471,UC San Diego,0,1500.0
2003,1472,St Thomas MN,0,1500.0
2003,1473,Lindenwood,0,1500.0
2003,1474,Queens NC,0,1500.0
2003,1475,Southern Indiana,0,1500.0
2003,1476,Stonehill,0,1500.0
2003,1477,East Texas A&M,0,1500.0
2003,1478,Le Moyne,0,1500.0
2003,1479,Mercyhurst,0,1500.0
2003,1480,West Georgia,0,1500.0
2003,1104,Alabama,10,1544.0780839982347
2003,1328,Oklahoma,10,1512.3219160017654
2003,1272,Memphis,10,1510.6389667976707
2003,1393,Syracuse,10,1499.8943665356628
2003,1266,Marquette,11,1514.6455672082107
2003,1437,Villanova,11,1502.9966550140116
2003,1296,N Illinois,11,1501.0891426489623
2003,1457,Winthrop,11,1488.6691906843712
2003,1400,Texas,11,1534.4587414058908
2003,1208,Georgia,11,1501.391258594109
2003,1458,Wisconsin,11,1512.796437434875
2003,1186,E Washington,11,1495.0924514540138
2003,1161,Colorado St,12,1503.3215829774392
2003,1236,PFW,12,1487.4950836892276
2003,1186,E Washington,12,1500.0000238310258
2003,1457,Winthrop,12,1483.7616183073592
2003,1194,FL Atlantic,12,1499.8724835990868
2003,1156,Cleveland St,12,1490.4525164009133
2003,1458,Wisconsin,12,1516.2420366347428
2003,1296,N Illinois,12,1497.6435434490945
2003,1166,Creighton,13,1582.152391958795
2003,1426,UT Arlington,13,1491.0198302634271
2003,1202,Furman,13,1499.3840080312075
2003,1106,Alabama St,13,1487.5548808576814
2003,1237,IUPUI,13,1498.620857434436
2003,1135,Brown,13,1486.2791425655641
2003,1323,Notre Dame,13,1582.9695426186752
2003,1125,Belmont,13,1493.366568492436
2003,1125,Belmont,14,1498.2645863799212
2003,1135,Brown,14,1481.381124678079
2003,1156,Cleveland St,14,1495.4099565508582
2003,1236,PFW,14,1482.5376435392827
2003,1161,Colorado St,14,1506.8753199130851
2003,1194,FL Atlantic,14,1496.3187466634408
2003,1166,Creighton,14,1584.7406135987308
2003,1202,Furman,14,1496.7957863912718
2003,1183,E Illinois,14,1503.4317372476635
2003,1129,Boise St,14,1489.8543738634478
2003,1314,North Carolina,14,1512.5056993583312
2003,1336,Penn St,14,1489.0220784194466
2003,1323,Notre Dame,14,1585.5403516157799
2003,1237,IUPUI,14,1496.0500484373313
2003,1353,Rutgers,14,1508.1235271069074
2003,1162,Columbia,14,1486.195917337537
2003,1390,Stanford,14,1516.6602256973906
2003,1131,Boston Univ,14,1499.156440969276
2003,1426,UT Arlington,14,1495.9699672862173
2003,1106,Alabama St,14,1482.6047438348912
2003,1462,Xavier,14,1555.2454537919582
2003,1389,St Peter's,14,1489.3823239858198
2003,1161,Colorado St,15,1510.3240649750862
2003,1156,Cleveland St,15,1491.961211488857
2003,1194,FL Atlantic,15,1501.1205245923065
2003,1236,PFW,15,1477.735865610417
2003,1196,Florida,15,1520.6967045533313
2003,1256,Louisiana Tech,15,1490.8199621133354
2003,1242,Kansas,15,1511.2639562589982
2003,1221,Holy Cross,15,1502.198265963224
2003,1422,UNC Greensboro,15,1501.0629012418926
2003,1447,Wagner,15,1493.0232098692184
2003,1314,North Carolina,16,1516.0471413577038
2003,1353,Rutgers,16,1504.5820851075348
2003,1390,Stanford,16,1520.7854879025924
2003,1462,Xavier,16,1551.1201915867564
2003,1196,Florida,17,1524.0704159544214
2003,1183,E Illinois,17,1500.0580258465734
2003,1304,Nebraska,17,1508.5974742099138
2003,1147,Team 1147,17,1495.0525257900863
2003,1104,Alabama,18,1546.9083146691241
2003,1106,Alabama St,18,1479.7745131640017
2003,1113,Arizona St,18,1506.5335061984874
2003,1287,Morehead St,18,1493.6581604681794
2003,1116,Arkansas,18,1501.7441313428278
2003,1238,Jackson St,18,1490.2725353238388
2003,1117,Arkansas St,18,1496.7668930797286
2003,1369,SE Missouri St,18,1488.8164402536047
2003,1120,Auburn,18,1509.611637119943
2003,1459,Wofford,18,1493.4578073245016
2003,1122,Austin Peay,18,1504.6789133234497
2003,1272,Memphis,18,1504.0739423631098
2003,1123,Ball St,18,1509.271254903178
2003,1240,Jacksonville St,18,1493.9565228745996
2003,1133,Bradley,18,1500.3873892134231
2003,1337,Pepperdine,18,1491.9014996754659
2003,1139,Butler,18,1543.569364754037
2003,1236,PFW,18,1472.16650085638
2003,1140,BYU,18,1521.5956860405688
2003,1405,Toledo,18,1491.7848695149867
2003,1141,C Michigan,18,1502.3533584881857
2003,1206,George Mason,18,1495.0410859562587
2003,1148,Central Conn,18,1497.6699205325845
2003,1389,St Peter's,18,1485.8457367865688
2003,1150,Charlotte,18,1499.6895048914628
2003,1253,Long Beach St,18,1486.6410506640927
2003,1151,Chattanooga,18,1510.609209294401
2003,1359,Samford,18,1489.9241240389324
2003,1157,Coastal Car,18,1501.060506610226
2003,1441,W Carolina,18,1484.3061600564408
2003,1158,Col Charleston,18,1531.7391818748747
2003,1149,Charleston So,18,1493.413157306412
2003,1160,Colorado,18,1500.2260944585776
2003,1142,Cal Poly,18,1486.1822388747557
2003,1165,Cornell,18,1496.2235326733971
2003,1138,Buffalo,18,1485.7181339932697
2003,1179,Drake,18,1499.4099145701216
2003,1194,FL Atlantic,18,1497.4494989110738
2003,1187,East Carolina,18,1515.335100201469
2003,1292,MTSU,18,1490.1010109096421
2003,1191,Evansville,18,1502.4660751661104
2003,1227,IL Chicago,18,1496.0867026116675
2003,1200,Fordham,18,1497.0597044612637
2003,1456,William & Mary,18,1484.5152955387364
2003,1207,Georgetown,18,1512.8418753224116
2003,1212,Grambling,18,1486.8359024553663
2003,1211,Gonzaga,18,1511.0143097987832
2003,1220,Hofstra,18,1488.3912457567724
2003,1217,Harvard,18,1505.087956718537
2003,1193,Fairfield,18,1491.5592655036853
2003,1218,Hawaii,18,1510.2882128318743
2003,1114,Ark Little Rock,18,1494.8728982792368
2003,1219,High Point,18,1499.2733640518577
2003,1319,Northern Arizona,18,1490.2877470592534
2003,1232,Indiana St,18,1498.741527206735
2003,1464,Youngstown St,18,1490.355695015487
2003,1241,James Madison,18,1502.7181862812142
2003,1202,Furman,18,1490.3887112211687
2003,1242,Kansas,18,1514.729163335033
2003,1422,UNC Greensboro,18,1497.5976941658578
2003,1247,La Salle,18,1501.4846343389684
2003,1174,Delaware,18,1495.0403656610317
2003,1250,Lehigh,18,1497.2653207036492
2003,1171,Dartmouth,18,1488.381901518573
2003,1258,Loy Marymount,18,1499.8462169457391
2003,1260,Loyola-Chicago,18,1494.4537830542608
2003,1261,LSU,18,1509.3594433337548
2003,1311,Nicholls St,18,1485.9488899995786
2003,1265,Marist,18,1500.1220906252192
2003,1159,Colgate,18,1488.4584649303363
2003,1266,Marquette,18,1517.939042676127
2003,1164,Coppin St,18,1487.814857865417
2003,1267,Marshall,18,1505.8562646416
2003,1310,Niagara,18,1485.3604020250666
2003,1277,Michigan St,18,1510.875430716006
2003,1421,UNC Asheville,18,1490.3879026173274
2003,1281,Missouri,18,1525.2578463109405
2003,1110,American Univ,18,1492.3949314668373
2003,1298,Navy,18,1495.8613040340072
2003,1416,UCF,18,1492.1803626326596
2003,1301,NC State,18,1513.196029742885
2003,1291,Mt St Mary's,18,1490.0756076840157
2003,1308,New Mexico St,18,1503.0255762465738
2003,1410,UTRGV,18,1485.752201531204
2003,1317,North Texas,18,1509.0277633040719
2003,1283,Missouri St,18,1492.1139033625948
2003,1320,Northern Iowa,18,1503.9419890111396
2003,1285,Montana,18,1487.2552332110827
2003,1321,Northwestern,18,1500.0074738083501
2003,1271,MD E Shore,18,1485.6119706360942
2003,1323,Notre Dame,18,1588.0575683950724
2003,1137,Bucknell,18,1493.7661165540408
2003,1328,Oklahoma,18,1515.7446469515437
2003,1414,UC Irvine,18,1495.4300468279996
2003,1329,Oklahoma St,18,1512.2330192968725
2003,1463,Yale,18,1500.1447584809052
2003,1340,Portland St,18,1496.7918985697759
2003,1169,CS Northridge,18,1495.5414347635574
2003,1343,Princeton,18,1503.3211868540834
2003,1444,W Michigan,18,1494.7510353681387
2003,1345,Purdue,18,1527.557272743788
2003,1275,Miami OH,18,1500.6093939228786
2003,1348,Rhode Island,18,1502.5137810143285
2003,1318,Northeastern,18,1487.0695523190047
2003,1349,Rice,18,1502.0955560257914
2003,1408,Tulane,18,1490.523888418653
2003,1350,Richmond,18,1503.1904739822533
2003,1347,Radford,18,1486.7011926844134
2003,1352,Robert Morris,18,1498.989096423983
2003,1282,Missouri KC,18,1483.7136813537948
2003,1365,Santa Clara,18,1499.9072923678186
2003,1334,Pacific,18,1485.5565965210703
2003,1373,Siena,18,1506.3062825695333
2003,1107,SUNY Albany,18,1489.3381618749113
2003,1375,South Alabama,18,1503.773639851325
2003,1380,Southern Univ,18,1483.3291379264529
2003,1379,Southern Miss,18,1507.6521184980504
2003,1108,Alcorn St,18,1490.3728815019497
2003,1382,St Bonaventure,18,1502.7750342877614
2003,1439,Virginia Tech,18,1490.5277434900165
2003,1384,St Francis PA,18,1496.1290036709827
2003,1224,Howard,18,1487.4348852179062
2003,1394,TAM C. Christi,18,1496.0336510935863
2003,1168,CS Fullerton,18,1485.3052377953027
2003,1395,TCU,18,1508.4216624745743
2003,1358,Sam Houston St,18,1490.9422264143147
2003,1397,Tennessee,18,1504.1192232819524
2003,1205,Gardner Webb,18,1486.4168878291587
2003,1403,Texas Tech,18,1532.331244828163
2003,1423,UNC Wilmington,18,1496.55208850517
2003,1404,TN Martin,18,1503.3058722192538
2003,1387,St Louis,18,1489.258016669635
2003,1412,UAB,18,1507.3710402829104
2003,1128,Team 1128,18,1496.451181939312
2003,1425,USC,18,1499.548996662899
2003,1415,UC Riverside,18,1486.9982255593231
2003,1427,UT San Antonio,18,1499.5874245582277
2003,1226,Idaho St,18,1487.4264643306612
2003,1428,Utah,18,1508.282856292798
2003,1381,Southern Utah,18,1489.978254818313
2003,1435,Vanderbilt,18,1509.423460514777
2003,1368,SE Louisiana,18,1488.7459839296673
2003,1436,Vermont,18,1500.9011162723398
2003,1185,E Michigan,18,1489.8516615054382
2003,1437,Villanova,18,1506.6069608300202
2003,1180,Drexel,18,1500.2119164062137
2003,1438,Virginia,18,1510.6720407265232
2003,1254,LIU Brooklyn,18,1489.4696259401435
2003,1451,Weber St,18,1504.7703364627885
2003,1364,UC Santa Barbara,18,1491.6435524261003
2003,1452,West Virginia,18,1506.4076378546
2003,1175,Delaware St,18,1489.1256954787334
2003,1112,Arizona,19,1550.231884062941
2003,1443,WKU,19,1499.607004825948
2003,1124,Baylor,19,1507.7417011904058
2003,1108,Alcorn St,19,1485.553402533766
2003,1127,Binghamton,19,1498.885833270814
2003,1248,Lafayette,19,1487.2113889514083
2003,1131,Boston Univ,19,1502.5857661351376
2003,1162,Columbia,19,1482.7665921716753
2003,1140,BYU,19,1526.1995043870845
2003,1243,Kansas St,19,1489.4045149868177
2003,1143,California,19,1510.5314270649665
2003,1307,New Mexico,19,1489.4435729350337
2003,1145,Canisius,19,1503.3337984757563
2003,1126,Bethune-Cookman,19,1489.449534857577
2003,1153,Cincinnati,19,1510.9643072871318
2003,1399,Tennessee Tech,19,1499.5468038239794
2003,1163,Connecticut,19,1520.5424119454651
2003,1346,Quinnipiac,19,1494.1548102767572
2003,1177,DePaul,19,1516.1803971842987
2003,1296,N Illinois,19,1491.4075907092401
2003,1178,Detroit,19,1500.5179882773216
2003,1132,Bowling Green,19,1491.6264561671228
2003,1181,Duke,19,1521.2296715069713
2003,1119,Army,19,1486.1897729374732
2003,1185,E Michigan,19,1494.8316119024926
2003,1159,Colgate,19,1483.478514533282
2003,1186,E Washington,19,1506.3330979571474
2003,1361,San Diego St,19,1488.5919258738784
2003,1198,Florida Intl,19,1498.1917932259744
2003,1289,Team 1289,19,1496.32765121847
2003,1208,Georgia,19,1504.9492485464862
2003,1125,Belmont,19,1494.7065964275441
2003,1209,Georgia St,19,1496.933056805089
2003,1299,NC A&T,19,1485.464165417133
2003,1210,Georgia Tech,19,1510.042669305125
2003,1115,Ark Pine Bluff,19,1486.6239973615416
2003,1219,High Point,19,1505.6527220593218
2003,1148,Central Conn,19,1491.2905625251203
2003,1225,Idaho,19,1502.850325454838
2003,1333,Oregon St,19,1490.8413412118286
2003,1226,Idaho St,19,1492.4320537606038
2003,1164,Coppin St,19,1482.8092684354745
2003,1233,Iona,19,1501.3461565128327
2003,1252,Lipscomb,19,1485.0871768205006
